Value,Value Counts
"144,921,000",2
"4,524",2
352,2
40.9,2
"46,472",2
"3,543,000",2
"6,732,000",2
"46,929,358",2
"136,399",2
"17,200",2
"987,000",2
986,2
"1,020,014",2
"735,000",2
"11,220,000",2
"10,535",2
"204,368,000",2
"18,360,000",2
"2,464",2
305,2
"34,455,000",2
257,2
"5,790",2
"231,000",2
"97,024,000",2
"54,414",2
"1,255",2
"2,588",2
"1,220,000",2
"1,872,000",2
"580,000",2
"1,911,000",2
"1,555",2
"1,203",2
"19,682",2
710,2
"13,061",2
389,2
"14,300",2
"29,000",2
176,2
"1,825,000",2
"4,653",2
"51,600,000",2
"4,900",2
"184,320,000",2
"6,536,000",2
"7,176",2
532,2
"16,773",2
"14,600",2
"930,000",2
"540,000",2
20.6,2
"8,568,000",2
"7,200",2
635,2
"35,150,000",2
"140,000",2
"15,015,000",2
"49,036",2
"11,100",2
"1,010,000",2
"1,280,000",2
"81,000",2
"17,052,000",2
"22,230,000",2
"2,154,053",2
"6,970,000",2
"210,111,000",2
"12,357",2
"1,800,000",2
"1,122,000",2
"166,864",2
"777,000",2
"11,652",2
"28,700",2
"1,249,341",2
"196,980,000",2
"1,170",2
558,2
"167,782,000",2
"148,338,000",2
"101,500",2
"73,810,000",2
933,2
"228,000",2
334,2
"110,825",2
"1,980,000",2
"153,884,000",2
"8,322,000",2
"77,428",2
655,2
"33,961",2
"44,850,000",2
"55,518,000",2
"21,842,000",2
"1,100,000",2
"2,873",2
"590,000",2
"1,245",2
"1,190",2
517,2
"144,000",2
"17,170",2
"135,626,000",2
"3,588,000",2
1.6,2
"186,219,000",2
"15,925,000",2
"14,339",2
"169,500",2
342,2
"1,640",2
"1,547",2
"7,308,000",2
"5,102",2
"83,966,000",2
"3,610,000",2
320,2
"49,562,000",2
"1,440",2
"55,180,000",2
16.09,2
39.9,2
12.2,2
2.58,2
"116,835",2
"1,295,855",2
"24,100",2
37.6,2
"5,812",2
"46,000,000",2
3.17,2
"2,095,348",2
"15,563",2
"51,129,000",2
"6,364",2
"1,256",2
"737,000",2
"290,000",2
"2,188",2
"1,360",2
216,2
"386,611",2
487,2
19.4,2
"1,301",2
"28,688",2
"15,132,000",2
"1,482",2
540,2
"1,575,000",2
"10,775,636",2
"149,105",2
"3,280,000",2
"68,000,000",2
291,2
14.2,2
"4,620,000",2
"1,980",2
847,2
"247,400",2
"2,675",2
606,2
"11,361,000",2
2.65,2
"8,666,000",2
"2,940,000",2
26.5,2
"52,920,000",2
"51,870,000",2
"64,000",2
347,2
"3,240,000",2
"9,000,000",2
31.8,2
"72,380,000",2
273,2
"2,560,000",2
"32,603,000",2
"1,348,000",2
277,2
"36,500",2
"3,004,000",2
"18,915,000",2
222,2
"128,673,000",2
348,2
18.4,2
"32,700",2
"58,900,000",2
"27,512",2
"10,673,000",2
950,2
"8,745,000",2
"368,200",2
"4,608",2
"171,580,000",2
"127,000",2
"1,656,000",2
"172,000",2
"1,157",2
49.8,2
"9,605",2
"24,345,000",2
"46,305,000",2
"143,800",2
"10,034,536",2
"26,643,000",2
"2,003,347",2
"52,520,000",2
"10,650,000",2
549,2
23.2,2
3.08,2
"135,720,000",2
"1,115,000",2
"11,338,000",2
"13,200,000",2
693,2
640,2
"46,272,000",2
"2,118,000",2
"1,693",2
"7,199,325",2
"46,348",2
"19,995",2
"741,000",2
"350,000",2
"4,117",2
"216,997,000",2
"40,906,000",2
"68,440,000",2
"21,840,000",2
"1,461,000",2
"25,450",2
"232,000",2
261,2
"425,035,000",2
681,2
"3,340,000",2
"105,000",2
2.8,2
"1,267",2
1.49,2
"4,560,000",2
"435,636",2
"3,708",2
"74,088,000",2
311,2
610,2
"417,450,000",2
469,2
670,2
"1,183,000",2
740,2
"4,852",2
"121,934",2
"179,971",2
58.7,2
"2,329",2
"1,270,000",2
"3,295",2
"1,485",2
"11,265,000",2
"1,370,000",2
"2,254,000",2
"2,507",2
"2,625,000",2
"29,030,000",2
"6,900,000",2
"32,427",2
"1,929",2
"11,956,000",2
"70,712",2
"67,130,000",2
"1,605,743",2
"1,060,000",2
"10,651",2
"1,776,000",2
"1,830",2
"10,976,000",2
"34,146,000",2
17.59,2
823,2
"3,140,000",2
"1,679",2
"10,421",2
"175,522,000",2
"21,255",2
"5,092,000",2
1.25,2
366,2
1.3,2
"17,934,000",2
214,2
"185,479",2
"234,233,000",2
"1,170,000",2
"4,750,000",2
42.9,2
"2,480,000",2
"308,000",2
"205,740,000",2
"230,000",2
237,2
"155,056,000",2
229,2
"9,681",2
"8,359",2
"266,512",2
45.8,2
"234,000",2
"88,500",2
"6,957,347",2
"3,338,000",2
"239,126,000",2
"645,000",2
"59,450,000",2
"2,770",2
217,2
"11,721,000",2
"3,875,000",2
"278,570",2
"820,000",2
"1,078,635",2
499,2
"58,930,000",2
"22,776,000",2
"22,400",2
"12,190",2
"26,050",2
"1,017,000",2
"76,200,000",2
"7,289,809",2
"1,850",2
"1,439,000",2
"45,989,000",2
574,2
"7,347,000",2
"330,000",2
36.6,2
290,2
339,2
"9,975,000",2
"2,453",2
"230,731,000",2
554,2
"3,391",2
477,2
489,2
"5,101,337",2
"70,210",2
"32,436,000",2
"8,905,000",2
"46,137,000",2
"293,466",2
360,2
"96,547",2
"42,997,358",2
"9,554,000",2
"217,600,000",2
"20,800",2
619,2
"58,931",2
"1,457,000",2
"12,600",2
3.15,2
"14,751,204",2
"19,680",2
"62,730,000",2
"1,448,000",2
"59,977",2
"2,168",2
456,2
"40,256,000",2
"49,300,000",2
"2,718",2
"25,450,000",2
365,2
"17,800",2
17.3,2
"10,043,000",2
"13,950",2
3.23,2
"10,229,000",2
414,2
"85,000",2
"102,015",2
885,2
"15,400",2
851,2
"4,480",2
"15,200",2
"1,697",2
"55,553,000",2
"1,446,000",2
"2,131",2
"416,000",2
266,2
"96,046,000",2
"3,230,000",2
"9,992,000",2
"38,646,000",2
58.9,2
"1,925",2
287,2
337,2
"3,443",2
"24,000",2
"42,120,000",2
"1,275,000",2
2.51,2
"115,437,000",2
"1,029,000",2
"1,428,000",2
0.194,2
"174,369,000",2
"2,522,000",2
"59,095,000",2
21.2,2
3.3,2
"7,452,000",2
234,2
"168,000",2
"7,920,000",2
"39,616,000",2
731,2
"2,467",2
0.1,2
"342,000",2
"135,000",2
"22,600",2
"611,000",2
"1,285,000",2
"14,500",2
"60,300,000",2
4.2,2
"6,073",2
"766,649",2
"3,040,000",2
21.7,2
"9,688,000",2
"119,827",2
"33,196,000",2
443,2
"375,000",2
561,2
"2,141",2
29.3,2
3.2,2
"4,240,000",2
"13,782",2
"49,980,000",2
233,2
2.75,2
"47,940",2
"395,739",2
"8,923",2
"249,920,000",2
"830,000",2
"1,728,000",2
"210,000",2
424,2
"1,361",2
"94,000",2
"530,000",2
"1,906,899",2
"2,960,720",2
661,2
"1,504,000",2
"297,455,000",2
"5,229",2
267,2
"202,000",2
3.99,2
"15,500",2
373,2
400,2
"53,500",2
464,2
"460,000",2
"823,500",2
281,2
"21,600",2
"65,280,000",2
"158,512,000",2
"4,550,000",2
534,2
"15,114",2
"1,024,540",2
381,2
500,2
16.5,2
"825,000",2
"2,566",2
"1,854",2
18.2,2
"1,580,000",2
"3,059",2
243,2
377,2
"190,000",2
"1,196,000",2
"4,209,197",2
"9,600",2
"4,030,000",2
"2,584",2
"1,231",2
"1,545",2
"3,740",2
"5,397,351",2
23.5,2
528,2
"1,550,276",2
"64,000,000",2
323,2
"58,800,000",2
"11,709,000",2
"2,410",2
850,2
"1,818",2
"203,931",2
"8,967,000",2
"1,239,000",2
"41,548,000",2
"4,250,000",2
741,2
"15,100",2
"832,000",2
46.9,2
"310,800,000",2
"2,178",2
"2,350",2
"1,176,028",2
"5,852,000",2
"247,376",2
"696,000",2
"25,390",2
804,2
"30,100",2
"33,460",2
473,2
"67,434,000",2
"1,536,000",2
"36,210",2
"388,711",2
"121,586",2
283,2
"7,175,000",2
"796,085",2
"33,672,000",2
"2,084,000",2
"683,000",2
"17,557",2
"51,476,000",2
"63,360,000",2
"1,110,000",2
"2,340,000",2
"2,900",2
"4,248",2
"162,540,000",2
"7,404,941",2
"160,170",2
"2,065,000",2
630,2
458,2
"4,450,000",2
312,2
15.5,2
"23,171,000",2
"2,041,000",2
3.6,2
"9,653,000",2
"223,000",2
"1,202",2
2.05,2
351,2
"12,708,000",2
1.9,2
"4,337",2
"1,252,727",2
"37,059",2
333,2
"2,311",2
"14,475",2
"39,727,000",2
"2,960,000",2
"3,010,000",2
"17,334",2
"40,384",2
331,2
"160,204,000",2
"22,300",2
711,2
202,2
"79,920,000",2
"1,142",2
"690,000",2
20.2,2
"14,700",2
"1,720",2
1.8,2
"1,952",2
"4,280,000",2
"27,000",2
"1,582",2
"161,438,000",2
364,2
"980,000",2
"50,220,000",2
374,2
"2,636",2
"11,060,000",2
"1,347",2
"101,615",2
24.2,2
"6,800,000",2
"21,700",2
"9,291,000",2
"2,450",2
13.2,2
"10,275,000",2
284,2
"1,420,000",2
"7,322,000",2
"9,625,000",2
"3,770,000",2
"8,222,000",2
"70,400,000",2
"28,887,000",2
"45,167,000",2
"9,772,940",2
"180,695",2
"14,100",2
"68,670,000",2
"1,404",2
"3,472,000",2
"273,219,000",2
"467,000",2
"4,480,000",2
"2,669,620",2
781,2
"18,900,000",2
369,2
"162,851",2
"1,880,000",2
"2,230",2
525,2
"1,462",2
235,2
"551,000",2
"1,916",2
41.5,2
"30,257",2
"859,548",2
"2,323",2
"1,053,000",2
"74,240,000",2
520,2
"12,400",2
784,2
"1,123,653",2
"1,030,000",2
"1,640,000",2
"2,788",2
6.3,2
"353,190",2
"292,288,000",2
"366,000",2
"307,752",2
"2,245",2
"72,100,000",2
742,2
14.6,2
"48,400,000",2
"2,160",2
398,2
"51,894",2
"252,000",2
"3,990,000",2
"2,651,402",2
997,2
25.5,2
"7,614,000",2
"831,375",2
37.5,2
22.5,2
382,2
"6,040,000",2
"3,449",2
"1,494,000",2
"17,088,000",2
"56,489,000",2
"218,688,000",2
"3,358",1
449,1
"119,740",1
"21,214",1
"16,835,000",1
"19,832",1
"2,264,342",1
"3,890,201",1
34.8,1
"1,002,676,000",1
"1,228",1
"789,000",1
"43,854",1
25.84,1
"6,840,000",1
"177,414",1
"225,361",1
"751,865",1
"54,617",1
"1,904",1
"1,857,742",1
"293,973",1
"12,151",1
"2,649",1
"8,096,000",1
"1,397,506",1
"210,939",1
"1,272",1
28.6,1
"199,151",1
"1,981",1
"22,867,000",1
"587,000",1
"3,159,000",1
"147,888",1
"12,044,000",1
181,1
"2,138",1
"4,797,000",1
"32,600",1
"16,100,000",1
"181,748",1
"11,341",1
"16,138,324",1
"10,006",1
"13,258",1
"4,538,792",1
"1,836,000",1
"573,648",1
"2,209",1
"232,400",1
"316,190",1
"579,116",1
"2,199",1
"1,550",1
"3,299,249",1
"39,332",1
"287,256",1
"1,395",1
"868,663",1
"2,943",1
"563,035,000",1
"10,749",1
"32,068",1
"554,443",1
"730,120",1
"35,316",1
"445,386,000",1
"1,894,612",1
"1,282",1
"8,724,121",1
"10,481,000",1
"33,743",1
"2,273,086,000",1
"72,186",1
"81,409",1
"43,637,111",1
"6,811,760",1
"60,653",1
"10,532,000",1
"3,008,055",1
"210,820",1
"88,048",1
"148,024",1
"17,679",1
"2,929,314",1
"266,423",1
"50,198,000",1
27.6,1
"38,100",1
"16,954",1
"274,000",1
"158,574",1
"1,564",1
"483,043,000",1
16.63,1
"27,114,000",1
"2,414,000",1
"23,099",1
"443,615",1
"38,977,500",1
"28,602,000",1
"1,866",1
"16,625",1
"14,077",1
"91,065,389",1
"92,203",1
"11,156,000",1
"1,129",1
"341,363",1
"642,132",1
"1,770,630",1
"332,219",1
"175,963",1
"2,836,000",1
"1,953,000",1
"298,500",1
"944,717",1
"52,648,536",1
"609,469",1
"145,607",1
"230,167",1
11.67,1
"28,413,000",1
"780,000",1
"87,000",1
"187,320,000",1
"1,918,000",1
"275,732,000",1
"605,505",1
"126,000",1
"58,528",1
"285,055",1
"4,979",1
317,1
"20,565,000",1
"4,478,792",1
"19,092,000",1
"1,216",1
"6,726",1
"19,206",1
639,1
"13,872,735",1
"1,062,394",1
"234,952",1
"167,713",1
"2,879,875",1
"3,576",1
"874,000",1
"115,192",1
"893,000",1
"31,829,000",1
"55,886",1
"8,266",1
"28,943",1
"51,664",1
"1,886,000",1
2.09,1
"11,106",1
"327,600,000",1
"83,263,000",1
"199,280,000",1
"4,095",1
"968,484,000",1
"7,110",1
"11,408",1
"612,710",1
"31,628",1
"25,666",1
"49,533",1
"6,080",1
"84,346",1
"403,200,000",1
"192,626",1
"12,086,210",1
"328,448",1
"1,379,391,000",1
666,1
"13,447,000",1
"18,015,000",1
982,1
"248,620",1
"12,202,000",1
17.9,1
"16,193",1
187,1
"12,587",1
"1,851,628",1
"11,589,698",1
"2,380",1
"13,894,048",1
8.6,1
"18,291",1
"92,160,000",1
"24,626",1
442,1
"2,605,075",1
"41,028",1
"1,823",1
"931,076",1
"4,536",1
"210,164",1
"4,692,000",1
"870,108",1
"4,949",1
"84,488",1
"165,578,000",1
"42,217",1
"24,557,000",1
"3,301,192",1
"224,572",1
"484,440",1
"1,741,000",1
"1,256,174",1
"28,711",1
"2,103",1
"3,175",1
"77,375,490",1
"163,394",1
"517,114",1
"3,357",1
"50,005",1
"668,654",1
"160,480",1
"183,160",1
"122,605",1
137.9,1
"23,980",1
"22,069",1
"7,682",1
"34,287",1
"48,917",1
1.78,1
"10,092,000",1
"5,696",1
"1,488",1
"6,854",1
"1,043,000",1
"25,999",1
"5,222,000",1
"88,705",1
"225,313",1
"174,584,429",1
"47,850,000",1
"1,193",1
"1,583,081",1
"138,037",1
"22,500,000",1
"1,425",1
"33,017",1
"17,319",1
"218,000",1
"1,663,000",1
"4,780",1
"706,048",1
296,1
"943,670",1
"17,427,000",1
"247,434",1
"34,238,000",1
"49,549,000",1
"33,300",1
379,1
"78,197",1
"397,384",1
"457,353",1
"4,975,311",1
"962,505",1
"34,222",1
"1,513",1
"502,383",1
"225,000",1
"26,360",1
"5,607,000",1
"1,002,070",1
246,1
"31,502",1
"1,576,000",1
"7,366",1
"2,145,000",1
"1,583,224",1
302,1
"14,200",1
"3,558,000",1
"489,391",1
"1,285,999",1
"1,777,000",1
"15,589,833",1
"25,643",1
"2,791,000",1
"270,293",1
"2,721",1
"100,152,000",1
"7,659,000",1
"13,735,000",1
"27,619",1
"1,434,973",1
"7,990",1
"9,511",1
"360,438",1
7.31,1
"57,675",1
"790,018",1
"1,112,549",1
"158,050",1
"3,115,000",1
490,1
"672,000",1
"210,340",1
"32,400",1
"863,402,000",1
"628,794",1
0.24,1
"45,166,344",1
"19,642",1
"68,972",1
"328,099",1
"58,595",1
2.41,1
"94,924",1
"155,979",1
"691,909",1
"9,900",1
"6,081",1
"607,462",1
"134,432",1
112.1,1
"339,814",1
"9,568",1
"1,985",1
"363,914",1
"700,500",1
"4,867",1
"53,149",1
353,1
"329,660",1
"772,247,000",1
"312,565",1
"18,064,000",1
"2,137,251",1
"3,645,000",1
"2,842,584",1
"1,344,000",1
919,1
"147,212",1
"6,233,495",1
"2,228,000",1
"127,186",1
"81,000,000",1
"2,806,000",1
"8,122",1
"13,440",1
"56,874",1
"561,878",1
"148,078",1
"13,532",1
"6,770",1
958,1
58.1,1
"4,307,000",1
"113,190,000",1
"9,124",1
"3,321,021",1
"4,660,634",1
"22,897",1
"9,781",1
"10,271,927",1
"2,031",1
"111,378",1
"723,448",1
"2,890,301",1
"133,897",1
"20,070,000",1
"4,628,000",1
"3,992",1
"717,419",1
"389,253",1
"73,504",1
"231,280",1
"606,198",1
"12,205,000",1
"368,100",1
"258,520,000",1
"286,041",1
"124,613",1
"53,948",1
"492,408",1
3.05,1
"8,909",1
"2,293,801",1
"10,090",1
"39,913",1
"176,626",1
"460,200,000",1
"7,338",1
"37,616",1
29.54,1
"1,086",1
"9,078,432",1
"1,722,000",1
"3,143,000",1
"104,084,887",1
"24,006",1
"1,308,843",1
"1,038,466",1
"23,184",1
"161,280,000",1
"281,634",1
"5,092",1
"1,385,000",1
"701,923",1
"19,053,000",1
"85,355",1
"33,454",1
"69,986",1
"38,794",1
307,1
"8,815",1
802,1
"1,169,000",1
"51,881,000",1
"95,212",1
"898,873",1
"820,987",1
"24,436",1
"162,322",1
"380,143",1
"7,198,000",1
"17,453,025",1
"228,736",1
"39,439",1
"96,083",1
"40,936",1
"8,669,000",1
"1,123,725",1
"17,528,000",1
"3,720,000",1
"4,755",1
"14,557,594",1
"81,001,000",1
"147,030,000",1
"1,984,000",1
"411,082",1
"611,961",1
"5,826",1
1.73,1
"3,303",1
"255,000,000",1
"753,246,000",1
"17,477",1
"95,421",1
"614,615",1
"856,327",1
"252,328",1
"16,900",1
"1,135,159",1
"10,398",1
"16,514",1
"6,986",1
"440,700,000",1
"9,334",1
907,1
"2,129",1
56.6,1
"12,714",1
"1,483,647",1
"2,049,214",1
"17,837",1
"4,183,000",1
"53,437",1
"1,712",1
"296,363",1
"103,375",1
"94,050,000",1
"3,576,340",1
"110,788",1
"1,661,184,000",1
"15,944",1
"154,925",1
"2,117,039",1
1.64,1
"7,698,373",1
"23,234,000",1
"22,750",1
423,1
"4,769",1
"237,219",1
"36,568,000",1
"337,611",1
"519,000",1
"22,950,000",1
"213,283",1
"105,169",1
"29,221",1
"2,156",1
"3,405,161",1
"1,809,432",1
"329,692,000",1
"8,037,000",1
"97,508",1
"1,500,548",1
"49,855,000",1
"424,305",1
"23,165,000",1
"103,065",1
"230,400,000",1
"10,036",1
"3,989",1
"176,052",1
"1,110",1
"63,352",1
"3,236,000",1
"216,044",1
"292,501",1
"247,000",1
"2,500,000",1
"4,440,000",1
"29,180",1
"9,050",1
"3,201,000",1
"208,841",1
"407,000",1
"18,839",1
"8,005",1
292,1
"4,849",1
29.6,1
"35,320",1
26.48,1
"695,857",1
"1,043",1
"93,090",1
"14,171",1
"3,424,000",1
"6,253",1
"37,422,000",1
3.14,1
"2,944",1
"10,078,000",1
425,1
"168,859",1
"31,485",1
"230,743",1
461,1
"34,747",1
"2,995",1
"84,993",1
428,1
"1,364,236",1
"278,637",1
"4,007,000",1
"303,597",1
"921,690,000",1
"18,680",1
"1,764,242",1
"2,264",1
"486,500,000",1
"186,119",1
"33,699",1
"15,564",1
"11,072",1
"21,100",1
"24,431,023",1
"3,764",1
