Value,Value Counts
"280,000",10
"70,000",10
280,10
"6,500",10
147,10
112,10
194,10
"2,500",10
"45,000",10
"750,000",10
"900,000",10
"3,500",10
"135,000",10
"270,000",10
"560,000",10
"4,200",10
"660,000",10
270,10
180,10
"160,000",10
"33,000",10
101,10
96,10
"28,000",10
77,10
106,10
"9,500",10
102,10
153,9
126,9
"460,000",9
"495,000",9
176,9
"1,050,000",9
"100,000",9
146,9
159,9
"500,000",9
145,9
"4,300",9
"770,000",9
137,9
"50,000",9
164,9
"580,000",9
"570,000",9
113,9
169,9
"4,400",9
2.2,9
"1,200",9
"360,000",9
130,9
"22,000",9
"3,600",9
"310,000",8
"1,470",8
124,8
"23,000",8
400,8
128,8
132,8
"3,300",8
2.1,8
"170,000",8
188,8
144,8
"47,000",8
"41,000",8
"3,400",8
117,8
162,8
"1,450",8
"195,000",8
"10,500",8
"47,500",8
12.5,8
"3,900",8
168,8
1.9,8
229,8
"48,000",8
107,8
"530,000",8
290,8
"680,000",8
"52,000",8
350,8
175,8
"520,000",8
"1,100,000",8
235,7
138,7
"39,000",7
700,7
"3,100",7
155,7
"2,400",7
"115,000",7
"11,500",7
"58,000",7
"43,500",7
"2,300,000",7
"1,430",7
119,7
"285,000",7
"1,300,000",7
"1,310",7
"2,200,000",7
181,7
123,7
157,7
166,7
315,7
"1,080,000",7
236,7
"340,000",7
"630,000",7
134,7
"108,000",7
"540,000",7
209,7
208,7
241,7
"2,800",7
"335,000",7
"320,000",7
"165,000",7
245,7
158,7
206,7
94,7
"440,000",7
"5,500",7
"38,000",7
234,6
310,6
183,6
"1,260",6
3.6,6
331,6
272,6
135,6
14.5,6
143,6
"4,100",6
"800,000",6
"1,120,000",6
"2,750,000",6
360,6
163,6
"1,000,000",6
256,6
"56,000",6
"1,250,000",6
"1,150,000",6
231,6
"2,900",6
658,6
177,6
439,6
185,6
104,6
"640,000",6
"35,500",6
1.8,6
219,6
"4,500",6
"8,500",6
"24,000",6
"3,800",6
"180,000",6
216,6
212,6
600,6
275,6
98,6
"870,000",6
"480,000",6
152,6
268,6
239,6
330,6
"620,000",6
"2,000,000",6
"6,000",6
"260,000",6
263,5
"1,660",5
421,5
289,5
255,5
301,5
"126,000",5
"1,240",5
20.5,5
221,5
142,5
"93,000",5
172,5
"410,000",5
"54,000",5
201,5
"88,000",5
"1,350,000",5
"63,000",5
"45,500",5
228,5
"210,000",5
"225,000",5
"1,390,000",5
"990,000",5
"85,000",5
"29,000",5
"59,000",5
197,5
"8,400",5
691,5
205,5
"42,500",5
"3,700",5
575,5
2.6,5
10.5,5
"15,500",5
"235,000",5
"190,000",5
"6,800",5
"95,000",5
"1,040,000",5
"4,700",5
186,5
"612,000",5
3.5,5
"2,700",5
121,5
217,5
"1,990,000",5
"53,000",5
"2,340,000",5
167,5
"610,000",5
3.4,5
"1,630",5
325,5
192,5
500,5
352,5
"49,000",5
294,5
136,5
"1,220",5
"10,600",5
237,5
"7,200",5
"7,500",5
"840,000",5
570,5
253,5
303,5
"11,300",5
257,5
"590,000",5
470,5
"46,500",5
"700,000",5
"125,000",5
18.1,5
900,5
815,5
530,4
246,4
16.3,4
161,4
"1,670",4
"1,800,000",4
"966,000",4
154,4
"7,800",4
"14,100",4
"10,800",4
432,4
133,4
850,4
"6,200",4
"189,000",4
493,4
"1,897",4
"1,020,000",4
"1,900,000",4
281,4
"145,000",4
366,4
"380,000",4
"1,880",4
"730,000",4
148,4
"522,000",4
"830,000",4
"293,000",4
204,4
"16,500",4
"5,250,000",4
316,4
"44,000",4
"2,250,000",4
19.2,4
"78,000",4
3.7,4
2.9,4
"10,445",4
311,4
"365,000",4
22.5,4
"1,950,000",4
"179,000",4
"565,000",4
"1,290",4
240,4
"295,000",4
750,4
182,4
3.9,4
"1,450,000",4
"14,963,000",4
15.5,4
683,4
"910,000",4
"936,000",4
"5,200",4
"113,000",4
"1,210,000",4
"1,140,000",4
"155,000",4
"99,000",4
"2,600",4
"585,000",4
267,4
1.4,4
322,4
"105,000",4
"68,000",4
"1,790",4
386,4
"1,930",4
361,4
"1,008,000",4
174,4
"220,000",4
38.5,4
"970,000",4
1.84,4
151,4
341,4
171,4
"1,410",4
"7,700",4
"1,273",4
"2,030,000",4
"51,000",4
"2,050,000",4
269,4
"820,000",4
"1,360",4
"1,280",4
"99,000,000",4
"265,000",4
"1,520",4
572,4
305,4
"2,400,000",4
13.5,4
382,4
"102,000",4
1.2,4
380,4
649,4
131,4
189,4
"1,310,000",4
"2,800,000",4
"880,000",4
"11,200",4
404,4
"1,530",4
"9,300",4
340,4
"7,404",4
222,4
"118,000",4
"2,450,000",4
402,4
254,4
"1,810",4
2.5,4
16.5,4
"1,200,000",4
184,4
"1,250",4
224,4
187,4
203,4
560,4
"240,000",4
37.6,4
"7,900",4
195,4
"1,260,000",4
213,4
"1,380",4
336,4
17.8,4
509,3
323,3
"89,000",3
14.6,3
"33,500",3
"1,540,000",3
476,3
261,3
"355,000",3
365,3
"18,500",3
"8,700",3
"713,000",3
2.7,3
326,3
"1,290,000",3
1.6,3
227,3
"245,000",3
"1,030",3
329,3
"50,803,000",3
"96,500",3
251,3
"205,000",3
"1,768",3
"535,000",3
"510,000",3
"1,910",3
3.2,3
"222,000",3
"1,969",3
191,3
342,3
284,3
2.8,3
8.5,3
248,3
"8,640,000",3
2.3,3
"166,000",3
"3,500,000",3
"122,000",3
"74,000",3
"2,412",3
"665,000",3
"3,000,000",3
"104,000",3
358,3
"430,000",3
427,3
19.4,3
285,3
"3,120,000",3
15.1,3
"404,000",3
506,3
373,3
"3,200",3
"1,348",3
"1,740",3
"45,800",3
395,3
"4,875,000",3
"6,900",3
481,3
"149,000",3
232,3
"348,000",3
129,3
6.7,3
"84,000",3
919,3
"1,460",3
"504,000",3
419,3
"1,980,000",3
"1,330",3
"6,700",3
"456,000",3
"601,000",3
490,3
"1,770,000",3
"720,000",3
"154,000",3
16.2,3
"17,500",3
"1,680",3
"876,000",3
17.1,3
"3,041",3
"2,032",3
525,3
297,3
18.9,3
"2,650,000",3
"1,950",3
826,3
"1,850",3
17.9,3
"525,000",3
"1,439",3
950,3
"1,550,000",3
"3,060,000",3
"315,000",3
"112,000",3
211,3
409,3
401,3
"64,000",3
"513,000",3
11.5,3
"34,500",3
335,3
"26,500",3
"2,500,000",3
"911,000",3
308,3
"897,000",3
"75,998,000",3
223,3
247,3
354,3
"1,590",3
6.2,3
"4,271",3
1.43,3
"3,900,000",3
42.1,3
"408,000",3
3.3,3
2.4,3
3.8,3
"1,080",3
"57,200",3
198,3
"672,000",3
"1,750",3
528,3
"9,140",3
"575,000",3
307,3
"1,890",3
"8,800",3
4.8,3
"42,800",3
"475,000",3
225,3
433,3
416,3
1.39,3
338,3
"8,600",3
344,3
"546,000",3
"4,125,000",3
347,3
"2,100,000",3
291,3
"1,920",3
"3,960,000",3
445,3
"568,000",3
590,3
173,3
"1,750,000",3
"1,058,000",3
"855,000",3
"446,550",3
"1,495,000",3
"1,180",3
611,3
"8,756",3
324,3
"12,100",3
"2,552",3
"1,580",3
"551,000",3
"1,392,664",3
179,3
"185,000",3
662,3
165,3
286,3
"91,000",3
"1,355",3
"11,800",3
293,3
"762,000",3
"152,000",3
"54,500",3
21.3,3
"663,000",3
"950,000",3
"7,400",3
"1,190",3
"1,012",3
"1,770",3
"1,913,000",3
"282,000",3
"780,000",3
461,3
273,3
"1,960,000",3
440,3
"10,300",3
"165,000,000",3
597,3
"1,090,000",3
390,3
"32,500",3
"1,620",3
"1,540",3
"1,090",3
313,3
558,3
443,3
430,3
"93,600",3
"12,200",3
"26,208,000",3
"7,300",3
746,3
"980,000",3
"175,000",3
1.5,3
"81,000",3
243,3
"1,666",2
"121,882,000",2
"19,200,000",2
"3,600,000",2
"1,443,000",2
"1,601",2
"106,012",2
519,2
"123,130,000",2
"1,893",2
"179,450,000",2
"3,780,000",2
3.24,2
"61,000",2
"86,600",2
"14,875,000",2
388,2
"768,000",2
675,2
13.1,2
"1,099",2
414,2
482,2
"209,600",2
"50,496,000",2
"4,680,000",2
"1,004",2
"69,193,000",2
"986,000",2
"80,454,000",2
199,2
"48,280,000",2
"4,637",2
"1,440,700",2
"2,124,000",2
14.1,2
"30,500",2
517,2
562,2
"257,000",2
420,2
214,2
"58,623,000",2
"1,340",2
362,2
"1,370,000",2
"5,056",2
"47,450,000",2
"10,212",2
"4,600",2
514,2
"54,120,000",2
"28,321",2
"2,180,000",2
"45,000,000",2
"742,000",2
"4,620",2
"98,000",2
"1,755,000",2
"13,700",2
"470,000",2
2.81,2
"5,040,000",2
4.1,2
"1,713",2
"177,000",2
"7,414",2
"1,032",2
"1,753,919",2
2.85,2
"2,260,000",2
"3,507",2
"162,300",2
"275,000",2
"241,500,000",2
"13,910,000",2
"255,060,000",2
816,2
"16,636",2
"1,330,000",2
857,2
"21,000,000",2
"576,000",2
"1,920,000",2
5.5,2
"145,008,000",2
584,2
"371,714",2
"720,915",2
23.6,2
"4,420,000",2
"1,315",2
278,2
"163,000",2
"40,960,000",2
"31,586,000",2
196,2
"24,080,000",2
713,2
"16,400,000",2
"517,000",2
"3,610,000",2
"11,880,000",2
"942,933",2
"30,780,000",2
"13,800,000",2
"14,365",2
43.1,2
"1,570",2
"2,491,000",2
"2,730,000",2
"71,717,000",2
"1,178,000",2
"10,636",2
312,2
39.5,2
"1,237",2
"1,496",2
"506,000",2
"1,424",2
"940,000",2
"32,240,000",2
"676,000",2
"14,300",2
"3,520,000",2
"2,395",2
"7,820,000",2
"90,288,000",2
"1,778,000",2
"771,000",2
425,2
"2,035",2
"4,000,000",2
306,2
"4,694",2
"123,760,000",2
"126,720,000",2
"2,040,000",2
"585,406",2
"19,289",2
"37,200,000",2
333,2
"528,000",2
673,2
"144,005,000",2
"1,088,000",2
"8,811",2
"1,305,000",2
"1,133",2
"4,139",2
"14,500",2
"1,068,000",2
665,2
"5,396",2
"39,000,000",2
"89,148,000",2
"468,000",2
"3,450",2
9.5,2
"118,487,000",2
"3,298",2
697,2
539,2
"385,000",2
"1,320,000",2
"127,800,000",2
12.9,2
"3,310",2
542,2
"45,850",2
"384,000",2
"6,440,000",2
1.45,2
"1,270",2
37.9,2
"20,100,000",2
"802,000",2
"1,060",2
798,2
"96,694,000",2
"55,370",2
626,2
"50,232,000",2
"16,700",2
"2,972",2
"129,000",2
"4,400,000",2
"6,236",2
"215,000",2
533,2
582,2
"3,670",2
"75,960,000",2
"514,479",2
"1,890,000",2
"110,124,000",2
"2,878",2
"187,000",2
"10,966",2
"3,311",2
"703,000",2
389,2
"5,100",2
287,2
"33,920,000",2
839,2
"8,724",2
"4,900",2
989,2
"53,800",2
3.54,2
553,2
"33,000,000",2
"732,000",2
218,2
"52,700",2
"123,290,000",2
"1,505",2
"23,000,000",2
"505,000",2
860,2
"455,000",2
"1,779",2
"1,938",2
"66,000",2
586,2
"8,330,000",2
"6,175,000",2
283,2
20.8,2
17.7,2
"19,980",2
431,2
472,2
18.5,2
"1,270,000",2
706,2
581,2
"31,500",2
3.74,2
"4,984",2
"9,700",2
"7,256",2
810,2
"825,000",2
"1,550",2
678,2
16.9,2
"459,779",2
"7,123",2
"1,440",2
"3,220,000",2
"425,000",2
"31,555",2
"1,650,000",2
"10,400",2
2.08,2
551,2
650,2
"2,950,000",2
554,2
"35,770,000",2
894,2
"920,000",2
8.6,2
"110,585,000",2
"41,900",2
"23,879,000",2
"1,726",2
"2,949",2
"4,326",2
"625,000",2
"4,620,000",2
"3,432",2
302,2
"22,960,000",2
"1,609",2
"14,190,000",2
"153,000",2
"432,000",2
"1,520,000",2
"264,434",2
"4,334,000",2
"2,581",2
"41,250,000",2
"770,000,000",2
"5,233",2
"387,309,000",2
"1,427",2
"73,000",2
"442,000",2
"43,912",2
3.68,2
"3,232",2
"157,000",2
813,2
"12,500",2
18.8,2
"12,953",2
"178,000",2
585,2
49.4,2
"139,000",2
"6,420",2
"1,402",2
"8,789,000",2
"110,267",2
19.5,2
"1,128",2
"13,878,000",2
"42,303",2
"3,289",2
"21,813",2
521,2
17.2,2
1.65,2
"2,411",2
"108,248,000",2
"120,731,000",2
3.1,2
"30,600,000",2
"94,520,000",2
"735,000",2
437,2
"38,640,000",2
"34,450,000",2
12.3,2
317,2
"19,832",2
"1,650",2
3.22,2
"105,102,000",2
244,2
"1,682",2
178,2
460,2
51.8,2
"31,605,000",2
"93,484,000",2
"30,740,000",2
"13,650,000",2
"15,121",2
"218,000",2
262,2
544,2
"1,790,000",2
"61,500",2
"1,129",2
"91,913,000",2
"34,000,000",2
"8,064,000",2
"1,110",2
"1,320",2
"496,000",2
"21,400,000",2
616,2
3.65,2
"200,149",2
"122,995",2
"759,000",2
"26,040,000",2
"98,142,000",2
905,2
377,2
"1,482",2
"754,000",2
"265,759",2
784,2
23.5,2
"1,785,000",2
"1,702",2
"5,400",2
"1,113,000",2
504,2
"14,700,000",2
"58,874,000",2
18.2,2
"1,139",2
18.6,2
"5,910",2
"1,560",2
"1,818",2
"1,620,000",2
"91,400",2
"10,200",2
"48,036",2
"2,205",2
"108,662,000",2
"4,305,000",2
841,2
"1,403,875",2
"1,150",2
"6,998",2
"112,815,000",2
"2,590",2
"3,040,000",2
"29,520,000",2
"1,039,000",2
15.8,2
"121,260,000",2
265,2
"92,000",2
"805,000",2
"175,000,000",2
"16,350,000",2
"710,000",2
"1,539",2
"88,270",2
"15,660,000",2
"18,720,000",2
705,2
"66,660,000",2
318,2
"1,825",2
"2,913",2
"9,100",2
337,2
252,2
"488,000",2
"26,466,000",2
"1,034,000",2
"594,000",2
"78,443",2
"1,730,000",2
502,2
12.2,2
"7,417",2
442,2
"6,600",2
"1,111,000",2
"4,060,000",2
"17,820,000",2
561,2
156,2
"1,826",2
"29,480,000",2
38.1,2
"150,238,000",2
"93,000,000",2
803,2
422,2
"44,335",2
858,2
"39,996,000",2
"86,770",2
"105,856,000",2
651,2
"1,378",2
"13,229",2
"884,000",2
"465,000",2
"2,830",2
"71,000",2
"532,000",2
"124,000",2
"2,070",2
"142,000",2
"478,000",2
"1,120",2
"100,971",2
"32,640,000",2
"4,297",2
"378,000",2
321,2
"80,040,000",2
781,2
"1,126,000",2
"1,140",2
"27,120,000",2
"161,805,000",2
"288,316",2
"1,572",2
"860,000",2
42.9,2
207,2
"50,292,000",2
"1,972",2
"1,806,000",2
"6,976",2
"5,130,000",2
"15,648",2
765,2
"4,425,000",2
"1,204",2
"27,262",2
"8,963,000",2
3.48,2
"1,235,000",2
"8,500,000",2
"342,000",2
"134,000",2
"1,224",2
"5,300",2
334,2
"14,250,000",2
"756,000",2
"2,010,000",2
943,2
453,2
"44,500",2
444,2
5.2,2
"35,280,000",2
9.4,2
787,2
"984,000",2
"286,650,000",2
"35,738,000",2
"85,484,000",2
3.75,2
"41,400",2
949,2
"8,938",2
17.3,2
510,2
"100,100",2
"2,463",2
"72,828,000",2
6.5,2
"405,000",2
"35,200,000",2
"2,520,000",2
"2,139",2
"37,388",2
"1,180,000",2
559,2
"124,215,000",2
"45,600,000",2
"9,291",2
"271,816,000",2
"2,623",2
"16,800",2
"1,941",2
"1,786,000",2
405,2
"111,000",2
"318,000",2
"239,622",2
"1,173",2
3.26,2
"69,488,000",2
"2,369",2
"1,843,867",2
"3,462",2
"138,000",2
"183,000",2
374,2
383,2
"44,800",2
"39,440,000",2
"94,500",2
50.7,2
"462,075",2
16.8,2
"2,438,000",2
"24,932",2
"2,066",2
"2,408,217",2
"931,000",2
"30,063,000",2
"2,519",2
"1,170",2
"1,014",2
667,2
"1,234",2
783,2
"48,800",2
"466,000",2
"1,634",2
768,2
"44,880,000",2
848,2
"106,718,000",2
"484,000",2
417,2
2.45,2
"1,374",2
"60,500",2
10.8,2
"5,600",2
"7,770",2
"1,244",2
"206,000",2
"973,000",2
"152,520,000",2
18.48,2
"18,100",2
"3,508",2
"6,336,000",2
"1,680,000",2
"784,000",2
"3,590",2
"1,077",2
"364,000",2
"2,090",2
"72,000",2
"9,200",2
"21,942",2
35.3,2
"278,000",2
"1,810,000",2
854,2
"37,500",2
"6,480,000",2
1.3,2
58.7,2
"109,000",2
"22,450",2
"12,935",2
"67,306,000",2
"2,682",2
"21,686",2
"1,916,666",2
"83,642,000",2
"1,440,000",2
"10,900",2
"1,040",2
"3,059",2
670,2
"1,165",2
327,2
"194,000",2
375,2
"6,647,000",2
"27,300",2
"57,000",2
60.3,2
735,2
"101,748,000",2
"9,600,000",2
"39,482,000",2
459,2
"483,000",2
"1,760,000",2
"1,122",2
"33,642,000",2
65.7,2
"22,140,000",2
"22,800,000",2
546,2
3.17,2
"2,256",2
887,2
10.7,2
"2,875,000",2
"4,982",2
17.4,2
"7,350,000",2
"462,000",2
"1,340,000",2
276,2
"37,052,000",2
"3,635,788",2
"11,733",2
"2,595",2
"10,800,000",2
"1,870,000",2
3.29,2
723,2
"105,886",2
226,2
450,2
"7,720,000",2
31.5,2
"2,232",2
"11,700",2
"13,950,000",2
535,2
"131,000",2
"2,600,000",2
15.3,2
"172,595,000",2
"36,000,000",2
"1,183",2
"1,325,000",2
"3,935",2
"1,145",2
"1,860,000",2
"17,212",2
"82,600",2
"17,101",2
"37,950,000",2
"19,880,000",2
17.5,2
"590,000,000",2
58.4,2
3.01,2
"4,160,000",2
"1,001",2
740,2
"2,970,000",2
"686,000",2
"182,000",2
"8,851",2
"38,940,000",2
"392,000",2
"1,318",2
"30,480,000",2
393,2
898,2
"99,905,000",2
"14,648,000",2
"164,430,000",2
"33,060,000",2
"3,045,000",2
"136,000",2
"107,000",2
"4,656",2
1.35,2
"12,021",2
"4,800,000",2
"73,700",2
"415,000",2
"945,000",2
"2,532",2
264,2
478,2
"5,180,000",2
606,2
770,2
"34,200,000",2
"94,868,000",2
"12,685",2
"40,320,000",2
"1,130,000",2
"1,133,000",2
492,2
"145,860,000",2
641,2
"1,960",2
319,2
"9,800",2
"2,328",2
"137,000",2
"5,346,000",2
"274,253",2
"1,464",2
"545,000",2
840,2
"79,315,000",2
"1,344,000",2
"4,950,000",2
"1,258",2
555,2
"573,000",2
353,2
"11,520,000",2
"6,200,000",2
805,2
912,2
17.6,2
978,2
"41,500,000",2
"1,404,000",2
397,2
"6,400",2
876,2
466,2
"22,600,000",2
541,2
565,2
"110,000,000",2
"4,940,000",2
"10,101,065",2
"68,387,000",2
"1,229",2
"5,460,000",2
"1,334,000",2
"382,314",2
"12,510",2
"1,757",2
"561,000",2
"167,620,000",2
"15,015,000",2
"100,252,000",2
"1,070,000",2
"3,653",2
"4,290,000",2
"1,853,000",2
"7,451",2
737,2
"1,149",2
"1,070",1
7.8,1
"17,274",1
"12,502,985",1
441,1
"163,808",1
"1,364",1
"45,300",1
"3,969",1
"767,804",1
"2,770",1
"117,924,000",1
"6,488",1
"2,052,000",1
"1,301,701",1
"12,516,000",1
"85,758",1
"327,782",1
"8,110",1
"225,615",1
288,1
"262,786,000",1
"111,157",1
"772,000",1
"3,125,274",1
"12,240,057",1
"11,929,771",1
"97,651",1
"71,704",1
"84,953",1
"117,000",1
"142,926,000",1
"35,600,000",1
"3,375,000",1
618,1
"268,699,000",1
657,1
"927,857",1
"1,697",1
17.73,1
690,1
"10,758",1
19.6,1
"760,000",1
"4,005,000",1
"97,500,000",1
"3,098,000",1
"930,000",1
"491,000",1
3.52,1
"6,026,429",1
"146,782",1
"434,485",1
"171,486,000",1
"37,256",1
"1,171",1
"17,468",1
"943,000",1
"13,421,000",1
"5,168",1
"26,867,973",1
"312,093",1
"452,757",1
"19,100",1
"64,930",1
"66,313",1
"61,400",1
689,1
"18,860,000",1
"43,000,000",1
"12,418,000",1
"304,277",1
"666,476",1
"30,275,000",1
"27,386",1
"6,190,000",1
"63,963,667",1
"1,428,822",1
"19,034",1
"493,910",1
"1,257,773,000",1
"1,507,018",1
"35,090,000",1
"452,640",1
"2,995",1
"159,776",1
"130,659",1
295,1
"11,016,000",1
"3,987",1
"8,060,000",1
"15,860,000",1
890,1
583,1
"4,090",1
15.4,1
"87,480",1
"286,601",1
"197,647",1
"10,974",1
"2,546,000",1
"4,020,000",1
603,1
"1,403",1
"3,469,000",1
43.9,1
"26,970,000",1
"3,407",1
"5,708",1
"1,244,970",1
682,1
"884,192",1
"18,627",1
"944,341",1
"18,911",1
"10,461",1
"69,200",1
"26,766",1
"224,910,000",1
"2,550,000",1
"54,517",1
"3,416,305",1
871,1
"16,763,186",1
"234,264",1
"15,424,000",1
"4,627,622",1
"37,982",1
"600,618",1
"52,200,000",1
"42,036",1
"21,970,000",1
"4,865,000",1
"60,643",1
"4,508,889",1
"129,247",1
"16,062",1
"173,333",1
"85,965",1
"806,713",1
"118,166",1
"6,356",1
"697,715",1
"20,242,000",1
"134,442,000",1
"2,704,000",1
68.8,1
"175,739",1
"81,573",1
"4,737",1
"21,265",1
"3,003,671",1
"2,134,916",1
"132,000",1
"25,475",1
"3,730,289",1
"747,491",1
"1,134,000",1
"3,677,492",1
"6,047",1
"96,811",1
"537,615",1
"64,748,000",1
"322,778",1
"1,703",1
"56,700",1
"23,288",1
"6,164,077",1
"1,348,654",1
"75,614,000",1
"9,372",1
"404,174",1
"3,456,502",1
"1,488,077",1
"58,812",1
"1,220,019",1
"44,874,000",1
"4,468",1
"12,250",1
"1,577",1
"20,500",1
"44,052,383",1
"76,254",1
"1,024,363",1
"16,819",1
"2,116",1
6.84,1
"32,646",1
"103,857",1
"6,436,000",1
"39,914,382",1
"6,055,513",1
"3,491,722",1
"4,345",1
"331,000",1
"2,581,220",1
"4,732,000",1
"48,605",1
2.87,1
"22,145",1
"4,200,000",1
"2,630,820",1
"8,325,000",1
"21,853",1
"84,349",1
"12,650,000",1
"214,395",1
"364,275,000",1
"1,536,000",1
"15,073",1
"2,055,424",1
"14,286",1
"1,690",1
"98,752",1
"95,568",1
"3,615",1
"27,533,000",1
"4,909,104",1
"1,025,175",1
"1,700,000",1
132.6,1
"6,088,386",1
"2,501",1
"7,981,499",1
"77,500",1
"9,900",1
"600,579",1
"93,385,000",1
"13,239",1
"1,227,928",1
"5,046",1
"8,730",1
"13,973,000",1
"387,469",1
"2,289,000",1
"401,000",1
"114,842",1
"257,336",1
"17,400",1
"81,819",1
"21,613",1
"12,113,000",1
"8,162",1
"46,533",1
"729,219",1
"15,716,955",1
"1,477",1
"106,609",1
46.2,1
"329,925",1
93.8,1
"305,000",1
"424,926",1
"198,786,000",1
"1,245,393",1
"15,021",1
"151,651",1
"423,547",1
"1,162,885",1
956,1
"12,418",1
"595,000,000",1
"92,444",1
"18,871",1
"1,672,000",1
"1,481",1
"184,302",1
"16,752",1
"2,075",1
"156,154",1
"5,223,497",1
"26,247",1
"158,783",1
"2,783,209",1
"373,113",1
"1,240,589",1
"2,096,028",1
2.65,1
"9,505",1
"1,940,604",1
"1,807",1
"71,100",1
"367,813,000",1
"2,433",1
"75,016,000",1
"8,352,000",1
"85,634",1
"557,000",1
"48,632",1
"37,155",1
"42,267",1
"2,957",1
"1,618,283",1
"17,468,000",1
"6,449",1
"218,344",1
"1,664,704",1
"1,365",1
952,1
"2,247",1
"2,640,000",1
"70,804,000",1
794,1
"2,856,000",1
6.05,1
"132,600",1
"27,490",1
"490,549,000",1
"181,543",1
"18,382",1
"90,790,000",1
"61,280",1
"5,285,342",1
"3,842",1
"6,402",1
"5,123",1
"218,615",1
"9,625,000",1
"1,998,000",1
"923,342",1
"72,562",1
"120,945",1
"13,387,000",1
"243,178",1
"1,164",1
"205,642",1
"26,024",1
668,1
"72,159",1
"21,424",1
"59,800",1
"2,688,000",1
"8,870",1
"245,398",1
"29,250",1
"773,431",1
"7,131,380",1
56.6,1
"820,033",1
"38,281,498",1
"9,013",1
"9,073",1
"349,826,000",1
"575,152",1
"639,235",1
"4,731,115",1
"23,493",1
"143,223",1
"4,269,587",1
3.77,1
"499,000",1
"231,840,000",1
"3,279,806",1
"45,305",1
"50,242",1
"2,081",1
"89,100",1
"41,685",1
"2,005,000",1
"139,529",1
"1,711,537,000",1
"191,890",1
"8,376",1
"335,294",1
"1,165,588",1
"226,973",1
"910,418",1
"12,512",1
"56,513,000",1
"87,023",1
"3,534,000",1
"2,085,330",1
"250,829",1
"3,216",1
"129,654",1
"2,400,606",1
"69,442",1
"9,816",1
"28,867,028",1
"4,470,000",1
"420,365",1
"1,685",1
"28,391",1
"7,713",1
"16,645",1
"15,164",1
"2,516,000",1
"1,376,000",1
"882,000",1
"65,406",1
"3,352",1
"94,601",1
"15,566,341",1
"14,040,000",1
"5,400,000",1
"3,283,000",1
"21,646",1
"2,347",1
"356,900",1
"1,069",1
"13,658,000",1
16.7,1
"7,015,000",1
"143,000",1
"8,913,634",1
"19,490,627",1
"3,245,000",1
"3,369",1
"5,760,000",1
"4,026,553",1
"288,066,336",1
"7,560",1
824,1
891,1
"56,519",1
"56,043",1
"1,163",1
"131,580,000",1
"1,347,030",1
"68,820,000",1
"1,617",1
"50,927,000",1
"3,636",1
"17,140",1
"11,507",1
"3,243,444",1
"23,684,000",1
"10,633",1
"1,547,699",1
"2,752,000",1
"1,165,454",1
"428,453",1
"710,063",1
"3,571,461,000",1
"2,387,986",1
"1,039",1
"297,801,000",1
471,1
"1,613,938",1
"4,742",1
"181,469,000",1
"2,500,633",1
"2,362,628,000",1
"393,154",1
"1,385",1
"17,929,000",1
"5,071",1
"183,399,000",1
"161,084,000",1
"1,452,000",1
"4,770,000",1
"255,455,000",1
"7,560,000",1
"2,135",1
792,1
"5,440,000",1
"334,191,000",1
"1,293",1
"33,663",1
"1,481,000",1
"71,531,000",1
"201,000",1
"19,635,000",1
"13,420",1
"9,112",1
856,1
"44,189",1
"16,935",1
