Value,Value Counts
"6,100",15
101,15
142,15
385,15
"140,000",15
"25,500",15
"41,000",15
215,15
138,15
"8,400",15
"165,000",15
"32,000",15
117,15
"1,800",15
"35,000",15
"8,800",14
91,14
223,14
"3,200",14
"550,000",14
"180,000",14
89,14
"160,000",14
"114,000",14
800,14
290,14
"7,800",14
"110,000",14
"290,000",14
"1,700",14
"24,500",14
131,14
"46,000",14
"120,000",14
254,14
"540,000",14
335,14
480,14
"7,700",14
156,14
"3,500",14
164,13
137,13
139,13
410,13
120,13
"57,000",13
"65,000",13
136,13
341,13
141,13
119,13
380,13
127,13
285,13
"36,000",13
305,13
"11,500",13
"210,000",13
"106,000",13
220,13
"510,000",13
"68,000",13
158,12
112,12
143,12
"6,200",12
313,12
"33,000",12
"650,000",12
115,12
"6,700",12
267,12
"2,400",12
"9,700",12
"117,000",12
"580,000",12
155,12
"6,600",12
440,12
106,12
"59,000",12
226,12
"16,500",12
"1,400",12
"170,000",12
"4,700",12
350,12
129,12
135,12
173,12
"1,600",12
"5,100",12
169,12
"121,000",12
192,12
"7,900",11
193,11
167,11
"125,000",11
"22,500",11
159,11
151,11
376,11
186,11
"1,900",11
162,11
196,11
"17,500",11
"950,000",11
133,11
"280,000",11
"4,900",11
174,11
"295,000",11
"38,000",11
161,11
"20,500",11
"5,200",11
418,11
146,11
"5,300",11
"230,000",11
"175,000",11
176,11
"9,600",11
"1,200",11
"145,000",11
"350,000",11
"198,000",11
243,11
"52,000",10
279,10
"1,020,000",10
"300,000",10
322,10
372,10
450,10
98,10
237,10
362,10
"330,000",10
124,10
197,10
"1,840",10
"51,000",10
"6,800",10
171,10
"108,000",10
191,10
189,10
"380,000",10
"6,400",10
"9,400",10
177,10
"105,000",10
152,10
184,10
"10,500",10
"4,400",10
262,10
"123,000",10
"8,600",10
123,10
"12,500",10
"64,000",10
195,10
239,9
"6,900",9
"8,200",9
431,9
"1,540,000",9
"91,000",9
"2,600",9
"455,000",9
"385,000",9
"275,000",9
"152,000",9
287,9
234,9
"570,000",9
"135,000",9
"560,000",9
269,9
34.8,9
"1,350",9
"116,000",9
218,9
"23,500",9
194,9
"19,500",9
"4,300",9
"500,000",9
331,9
172,9
447,9
"4,800",9
291,9
"360,000",9
207,9
"320,000",9
"88,000",9
163,9
540,9
"420,000",9
"9,500",9
204,9
"13,500",9
309,9
284,9
"600,000",9
"67,000",9
340,9
153,9
457,8
"1,750",8
"1,300",8
242,8
"800,000",8
383,8
358,8
"680,000",8
"7,200",8
"109,000",8
283,8
"82,000",8
395,8
107,8
"77,000",8
365,8
"1,000,000",8
144,8
"195,000",8
"14,500",8
"63,000",8
"375,000",8
208,8
216,8
"136,000",8
384,8
132,8
414,8
225,8
"196,000",8
"2,300",8
"26,400",8
"215,000",8
"28,500",8
"240,000",8
"310,000",8
"4,600",8
"15,300",8
"81,000",8
"118,000",8
202,8
"21,000,000",8
"166,000",8
354,8
"132,000",8
246,8
"185,000",8
364,8
"460,000",8
"490,000",8
560,8
"154,000",8
"15,100",8
147,8
"54,000",8
"340,000",8
"119,000",8
"144,000",8
456,8
"1,100",8
233,8
"270,000",8
304,8
"61,000",8
"470,000",8
"458,000",7
255,7
"234,000",7
"590,000",7
"113,000",7
359,7
"169,000",7
"26,500",7
389,7
373,7
"306,000",7
224,7
306,7
466,7
"35,500",7
299,7
"92,000",7
"9,800",7
34.2,7
270,7
"189,000",7
"520,000",7
295,7
"1,393",7
387,7
275,7
312,7
"112,000",7
168,7
6.9,7
"66,000",7
366,7
337,7
227,7
257,7
"315,000",7
"430,000",7
252,7
430,7
0,7
"1,850",7
"11,100",7
417,7
187,7
"5,600",7
"3,400",7
274,7
"370,000",7
"19,600",7
"101,000",7
213,7
"2,400,000",7
353,7
318,7
327,7
6.7,7
188,7
"17,400",7
"50,500",7
"1,640",7
113,7
"187,000",7
310,7
"155,000",7
"43,300",7
"640,000",7
526,7
"225,000",7
272,7
149,7
157,7
"86,000",7
"71,000",7
"8,100",7
209,7
"346,000",7
"4,100",7
425,7
"1,150,000",7
288,7
435,7
"78,000",7
"2,040",7
837,7
265,7
"190,000",7
361,7
517,7
"2,160",7
"770,000",7
"288,000",7
"8,900",7
"1,100,000",7
519,7
"2,270",6
326,6
25.7,6
550,6
"281,000",6
"38,200",6
"84,000",6
405,6
767,6
248,6
244,6
"9,200",6
179,6
"138,000",6
"3,015,000",6
"5,600,000",6
"269,000",6
303,6
"312,000",6
"153,000",6
"227,000",6
2.4,6
525,6
"129,000",6
247,6
"625,000",6
"6,300",6
606,6
297,6
"58,500",6
259,6
10.1,6
201,6
"265,000",6
"43,500",6
"5,400",6
183,6
363,6
"3,300",6
"137,000",6
263,6
415,6
520,6
"72,000",6
238,6
"14,000,000",6
221,6
281,6
"5,605,000",6
256,6
"99,000",6
23.2,6
232,6
"20,700",6
266,6
369,6
"285,000",6
"147,000",6
"410,000",6
485,6
1.8,6
576,6
"2,250",6
"151,000",6
402,6
"327,000",6
28.5,6
47.5,6
"8,000,000",6
475,6
421,6
199,6
"1,680,000",6
"1,132",6
"620,000",6
"11,700",6
"181,000",6
"15,500",6
392,6
23.9,6
"122,000",6
"329,000",6
"1,670",6
19.5,6
23.6,6
374,6
"29,200",6
592,6
166,6
"39,500",6
24.5,6
40.8,6
"128,000",6
481,6
"960,000",6
"98,000",6
899,6
"194,000",6
"990,000",6
"20,000,000",5
"810,000",5
314,5
"46,500",5
"1,120,000",5
"20,900",5
"79,000",5
"243,000",5
17.5,5
"1,380,000",5
527,5
"1,660",5
241,5
"1,370",5
"3,208",5
"1,410",5
1.7,5
701,5
"3,675,000",5
564,5
413,5
"900,000",5
"450,000",5
"1,171",5
296,5
32.6,5
329,5
"1,060,000",5
880,5
705,5
"426,000",5
323,5
720,5
"1,030,000",5
333,5
"465,000",5
"700,000",5
219,5
31.2,5
"2,325,000",5
490,5
2.5,5
203,5
"324,000",5
"1,590",5
321,5
"262,000",5
"1,890",5
"204,000",5
1.5,5
"2,100",5
"1,260",5
2.8,5
"639,000",5
343,5
70.6,5
28.6,5
6.6,5
27.3,5
261,5
"525,000",5
953,5
"29,400",5
"206,000",5
29.7,5
749,5
"127,000",5
"940,000",5
"131,000",5
"239,000",5
"1,077",5
18.5,5
"4,200",5
"1,140,000",5
613,5
36.1,5
292,5
"1,560,000",5
"331,000",5
"1,069",5
367,5
"469,000",5
523,5
308,5
"875,000",5
"199,000",5
"1,980",5
294,5
"730,000",5
484,5
"287,000",5
"62,000",5
"56,200",5
"701,000",5
182,5
"2,080",5
"27,200",5
437,5
"107,000",5
"2,012",5
"7,400",5
"480,000",5
738,5
684,5
467,5
"157,000",5
"235,000",5
"25,300",5
697,5
"141,000",5
271,5
13.5,5
"18,800",5
69.2,5
626,5
344,5
505,5
"15,400",5
"6,300,000",5
"3,600,000",5
181,5
445,5
"10,900",5
319,5
"16,400",5
"10,300",5
436,5
54.5,5
"535,000",5
"1,191",5
"191,000",5
"10,600",5
391,5
"2,800,000",5
464,5
231,5
"1,064",5
154,5
"433,000",5
19.8,5
"13,800,000",5
"2,050",5
"15,900",5
336,5
388,5
307,5
"1,780",5
2.7,5
"168,000",5
"89,000",5
236,5
352,5
"1,153",5
29.8,5
"390,000",5
"561,000",5
"1,250",4
"3,703,000",4
"10,000,000",4
293,4
"2,160,000",4
"526,000",4
311,4
"24,000,000",4
"4,480,000",4
740,4
"1,800,000",4
"30,500",4
851,4
"2,061",4
"2,450",4
"12,700",4
855,4
31.4,4
"238,000",4
"435,000",4
"1,411",4
"326,000",4
981,4
745,4
"1,431",4
214,4
14.2,4
"27,500",4
"1,970",4
"685,000",4
"325,000",4
"13,100",4
"495,000",4
"94,000",4
33.5,4
85.5,4
49.2,4
50.4,4
38.6,4
"173,000",4
35.3,4
"134,000",4
"284,000",4
"46,300",4
"425,000",4
356,4
"1,350,000",4
42.5,4
324,4
368,4
134,4
"66,800",4
286,4
43.8,4
"1,820",4
56.7,4
650,4
"3,600",4
31.9,4
17.1,4
30.9,4
441,4
74.3,4
"98,600",4
"148,000",4
"493,000",4
495,4
"1,860",4
47.8,4
"66,500",4
521,4
"2,130",4
"338,000",4
38.5,4
"333,000",4
"1,152,000",4
"1,160,000",4
276,4
"627,000",4
570,4
28.7,4
"258,000",4
"278,015",4
562,4
"1,359",4
"1,477",4
680,4
596,4
40.1,4
52.5,4
"31,800",4
571,4
"27,600",4
640,4
762,4
347,4
620,4
"1,170,000",4
"2,565",4
78.8,4
"1,088",4
21.1,4
29.6,4
"2,210,000",4
"850,000",4
"4,966",4
429,4
"9,000,000",4
51.5,4
"25,700",4
357,4
"1,400,000",4
"34,500",4
530,4
"21,700",4
"274,000",4
715,4
"1,180",4
"395,000",4
"43,200",4
"1,420",4
277,4
371,4
"3,858",4
448,4
"1,567",4
"25,200",4
16.5,4
"343,000",4
211,4
"741,000",4
"1,290",4
"70,500",4
18.6,4
"660,000",4
"53,000",4
"292,000",4
"1,510",4
"47,800",4
"369,000",4
"296,000",4
"1,710",4
"2,490",4
68.1,4
26.1,4
"1,450,000",4
"1,300,000",4
"1,650,000",4
667,4
"1,310",4
433,4
12.4,4
"1,620",4
"3,500,000",4
"8,715,000",4
"352,000",4
"3,375,000",4
24.8,4
26.3,4
"1,098,433",4
476,4
"595,000",4
"880,000",4
379,4
411,4
44.2,4
11.5,4
222,4
282,4
26.6,4
"1,331",4
351,4
607,4
8.6,4
"516,000",4
"1,830",4
"25,600,000",4
"216,000",4
"1,681",4
342,4
904,4
"14,600",4
590,4
40.3,4
"366,000",4
"2,250,000",4
"67,700",4
"556,000",4
"2,200",4
"1,204",4
"9,100",4
35.4,4
12.5,4
"13,600",4
"1,460",4
"630,000",4
"1,500,000",4
"48,400",4
423,4
"1,055",4
316,4
"2,085",4
258,4
"9,900",4
631,4
424,4
"24,200",4
"7,550",4
"203,000",4
339,4
964,4
1.9,4
"5,330,000",4
69.5,4
"2,550,000",4
819,4
"19,300",4
"1,834",4
482,4
"2,090",4
"522,000",4
702,4
"574,000",4
"1,950",4
501,4
"2,120",4
332,4
"1,769,241",4
"505,000",4
"1,609",4
41.8,4
"56,000",4
"214,000",4
"2,310",4
"186,000",4
55.4,4
460,4
"5,250,000",4
"1,040,000",4
"38,400",4
"485,000",4
"830,000",4
622,4
"308,000",4
"179,000",4
253,4
"1,456,000",4
"2,030",4
"1,232",4
3.5,4
"104,000",4
532,4
348,4
"23,700",4
"1,329",4
"245,000",4
427,4
"1,703",3
"3,284",3
"5,916,000",3
"9,840",3
249,3
"1,288",3
7.2,3
969,3
"6,230,000",3
"523,000",3
"949,000",3
84.3,3
"1,480",3
"193,000",3
722,3
35.1,3
"9,060",3
"267,000",3
"533,000",3
"36,500",3
37.7,3
"793,000",3
52.7,3
"229,000",3
"107,200",3
"1,159,000",3
999,3
"15,800,000",3
"2,420",3
"224,000",3
"531,075",3
"1,090",3
22.3,3
"1,228",3
"20,600",3
"477,000",3
"37,600",3
"200,640,000",3
"283,000",3
"1,580",3
"16,404",3
"918,000",3
"18,300",3
23.8,3
"1,654",3
"32,500",3
"1,403",3
"781,000",3
"2,320",3
"4,908",3
416,3
644,3
"332,000",3
794,3
39.6,3
"4,290,000",3
"503,000",3
"7,832,000",3
"3,628",3
"174,000",3
494,3
"2,350",3
"219,000",3
"801,000",3
"1,176,000",3
66.9,3
987,3
"22,600,000",3
"52,500",3
"1,399",3
"2,510",3
"1,470",3
882,3
764,3
"69,600",3
"755,000",3
381,3
37.2,3
539,3
"405,000",3
54.6,3
473,3
773,3
920,3
"4,200,000",3
"1,320,000",3
635,3
"1,189,000",3
23.5,3
406,3
"411,000",3
"83,000",3
579,3
686,3
"222,000",3
"750,000",3
"437,000",3
"2,106",3
34.5,3
403,3
"48,700",3
"748,000",3
"1,233",3
"3,150,000",3
"42,081",3
"3,868",3
345,3
"42,984",3
"1,080,000",3
580,3
"826,000",3
"10,630",3
228,3
"221,000",3
"1,880",3
888,3
891,3
"241,000",3
41.1,3
"1,038,000",3
"103,000",3
647,3
"323,000",3
"4,305,000",3
"758,000",3
43.1,3
75.1,3
534,3
"34,500,000",3
4.63,3
"31,400",3
"13,200",3
"1,530",3
588,3
"1,005",3
"189,965",3
29.2,3
69.4,3
"7,695,000",3
760,3
"9,300,000",3
6.5,3
"9,400,000",3
"492,000",3
"41,500",3
"1,109",3
"1,098",3
"1,473",3
"1,190,000",3
"518,000",3
651,3
"16,300",3
"15,068",3
"679,000",3
"2,245,000",3
"4,272",3
"1,470,000",3
775,3
33.2,3
"487,000",3
"1,194",3
"1,060",3
"1,140",3
"403,000",3
"1,322",3
"57,200",3
22.2,3
25.5,3
537,3
20.7,3
"442,000",3
"10,010,000",3
"363,000",3
"46,400",3
"335,000",3
"1,842",3
3.3,3
"14,178",3
"1,163",3
28.2,3
"1,532",3
"771,000",3
41.6,3
71.1,3
"512,000",3
"2,801",3
398,3
"1,016",3
412,3
"228,000",3
"1,334",3
"2,360",3
278,3
"1,531",3
1.95,3
"43,100",3
"11,800",3
"610,000",3
"1,304",3
"1,340",3
"38,600",3
"1,165,000",3
"1,296,000",3
"24,200,000",3
78.6,3
"44,700",3
"43,600",3
"33,100",3
"207,000",3
"23,300",3
229,3
"7,000,000",3
48.2,3
"328,000",3
"1,600,000",3
"693,000",3
"1,870",3
"1,240",3
5.7,3
"780,000",3
"14,500,000",3
"301,000",3
"643,000",3
45.3,3
572,3
"48,500",3
10.8,3
"694,653",3
"291,000",3
317,3
"1,224,000",3
"421,000",3
"528,000",3
"483,000",3
273,3
77.8,3
"6,080,000",3
459,3
957,3
"63,500",3
"40,500",3
"1,380",3
27.8,3
"1,817",3
"25,600",3
10.5,3
"1,141",3
"2,482,000",3
"15,100,000",3
"164,000",3
7.3,3
346,3
"141,300",3
38.8,3
461,3
"670,000",3
"45,500",3
"1,496",3
76.6,3
49.5,3
"1,323,000",3
"62,500",3
"3,109",3
"16,500,000",3
"1,960,000",3
"1,676",3
"334,000",3
"203,235",3
408,3
33.6,3
"1,730",3
598,3
11.4,3
13.7,3
"5,850,000",3
9.9,3
"2,009",3
"62,200",3
"675,000",3
"46,200",3
404,3
"18,306",3
"517,000",3
"5,105",3
"2,140",3
"1,591",3
"1,075,000",3
29.5,3
"18,500,000",3
"790,000",3
"394,000",3
670,3
217,3
610,3
"167,000",3
"690,000",3
"1,254",3
528,3
21.5,3
"133,000",3
"2,129",3
"1,536",3
40.2,3
"212,300",3
"2,473",3
26.7,3
409,3
"1,201",3
"156,000",3
483,3
"39,200",3
"14,800",3
43.5,3
"31,300",3
5.85,3
"16,100",3
"1,270",3
"511,000",3
"1,630",3
"213,000",3
"1,127",3
538,3
43.3,3
83.2,3
"467,000",3
1.85,3
"2,119",3
264,3
"1,506",3
"19,250",3
489,3
"211,000",3
"13,800",3
302,3
268,3
"694,000",3
"15,200,000",3
67.8,3
"546,000",3
"471,378",3
386,3
"531,314",3
"1,670,000",3
"365,000",3
941,3
"7,229",3
"318,000",3
33.7,3
"397,000",3
1.75,3
"4,207",3
"1,010",3
"163,000",3
50.9,3
2.9,3
"3,960,000",3
"198,710",3
"5,325,000",3
514,3
696,3
"11,300",3
"1,167",3
"543,000",3
645,3
"149,000",3
"14,800,000",3
"316,000",3
"1,283",3
510,3
860,3
"1,530,000",3
"3,225,000",3
71.9,3
"1,130,000",3
"1,078",3
"2,872",3
"17,800",3
"415,000",3
11.6,3
"1,550,000",3
"5,210",3
"73,000",3
"211,990",3
"513,000",3
"40,200",3
"1,476",3
5.1,3
4.7,3
"317,000",3
26.5,3
"3,774,000",3
"29,500",3
"2,049",3
"20,400,000",3
12.7,3
"6,680",3
"50,300",3
"432,000",3
"362,000",3
750,3
74.1,3
"2,127",3
"1,278",3
35.7,3
24.3,3
"495,943",3
"1,095,000",3
468,3
"3,800,000",3
"1,930",3
"7,616,000",3
545,3
"143,000",3
"2,500,000",3
"5,115,000",3
508,3
"813,000",3
976,3
"995,000",3
"1,770",3
"223,000",3
"1,914",3
"13,300",3
"48,217",3
"447,000",3
"1,793",3
683,3
753,3
"368,000",3
"720,000",3
1.6,3
"2,610",3
"1,434",3
"254,000",3
"1,053,000",3
"1,025,056",3
"783,000",3
"1,548,000",3
"1,610",3
34.4,3
78.3,3
675,3
"188,000",3
34.3,3
"558,000",3
"1,090,000",3
37.8,3
5.6,3
"3,401,000",3
817,3
"2,100,000",3
"4,125,000",3
"2,045",3
13.8,3
56.2,3
"760,000",3
"12,400",3
33.3,3
706,3
917,3
"1,760",3
"8,512,000",3
"274,800",3
"1,630,000",3
"2,086",3
382,3
"24,400",3
"14,200",3
"261,000",3
594,3
"565,000",3
"11,500,000",3
"341,000",3
16.2,3
12.9,3
"2,482",3
"20,800",3
"93,000",3
338,3
"67,300",3
29.4,3
"22,400",3
"259,000",3
879,3
"3,240,000",3
"1,865",3
"446,000",3
"97,000",3
"8,520,000",3
"1,144,000",3
611,3
"1,226",3
"1,110,000",3
586,3
"73,200",3
44.8,3
"1,807",3
"2,588",3
"59,500",3
"545,000",3
35.2,3
"1,209,000",3
"2,800",3
"259,388",3
"26,707",3
"20,100",3
86.4,3
602,3
"449,000",3
"1,494,000",3
5.5,3
25.9,3
"1,920",3
24.9,3
349,3
565,3
561,3
11.2,3
10.6,3
"1,075",3
17.7,3
"2,445,000",3
"21,100",3
"289,000",3
30.3,3
"1,206",3
685,3
"313,000",3
"754,000",3
458,3
38.4,3
"17,400,000",3
"2,704",3
31.3,3
455,3
"19,080,000",3
"178,000",3
"63,704",3
"870,000",3
"6,400,000",3
"124,000",3
20.3,3
"1,655",3
"398,000",3
"428,000",3
"920,000",3
"2,200,000",3
"282,000",3
"1,689",3
"1,200,000",3
34.7,3
"1,019",3
577,3
"418,000",3
"1,620,000",3
"775,000",3
462,3
"1,258",3
"521,000",3
"544,000",3
334,3
"224,745",2
"265,499,390",2
36.9,2
"18,700",2
"134,100",2
996,2
"2,970,000",2
66.5,2
"31,200",2
"30,800,000",2
"110,700",2
"286,254",2
"31,360",2
"603,056",2
"204,180,000",2
"7,807",2
"4,620,000",2
"11,070,000",2
"3,631",2
"1,560",2
"367,000",2
75.8,2
"64,000,000",2
"5,054",2
"79,710",2
"1,538",2
"26,334,000",2
"11,924,401",2
"256,000",2
"12,760,000",2
"1,636",2
47.2,2
"9,031,000",2
"18,336",2
"1,387",2
"3,196",2
"7,844",2
"2,961",2
"252,000",2
"2,146",2
42.3,2
"3,905",2
905,2
"7,128,000",2
"1,445,000",2
3.2,2
"3,472",2
"4,385",2
5.15,2
"90,680",2
"6,612,000",2
"79,567",2
"15,176",2
"381,000",2
"27,670",2
"392,000",2
"159,995",2
"2,101,000",2
67.7,2
"8,459",2
"1,006",2
30.6,2
"12,236,022",2
"1,501,000",2
778,2
"2,651,000",2
"567,000",2
"1,953",2
"1,682",2
"63,022",2
884,2
29.3,2
"2,266,236,000",2
"76,000",2
86.8,2
"32,209,000",2
"2,074",2
"1,376",2
"5,131",2
895,2
"163,800,000",2
"27,160",2
"66,100",2
"76,345",2
"106,346",2
"96,000",2
"695,000",2
55.1,2
"3,700,000",2
"34,300",2
"138,201",2
"2,234,000",2
26.8,2
"2,380",2
731,2
"1,428",2
"8,750,000",2
605,2
"1,392",2
"137,438",2
952,2
"509,000",2
"8,339",2
73.8,2
"1,553",2
"5,450,000",2
5.35,2
65.8,2
251,2
"1,502",2
"2,040,000",2
"144,448,000",2
5.9,2
"1,065,000",2
"5,691",2
"524,121",2
"1,063",2
"30,480",2
2.3,2
"4,184",2
"24,567",2
"4,570",2
"413,000",2
"13,000,000",2
"9,136",2
"977,000",2
"70,180,000",2
"226,724",2
93.3,2
"133,400",2
"55,432",2
"60,756",2
"10,700",2
29.1,2
24.4,2
"512,794",2
"19,665,000",2
"1,241",2
986,2
42.1,2
"8,731,000",2
"4,375",2
"1,360,000",2
"16,200,000",2
"1,010,000",2
"1,759",2
695,2
"3,060,000",2
"2,428",2
74.5,2
"26,200,000",2
"2,314",2
"17,121",2
"1,749,000",2
"6,930,000",2
511,2
"2,700,241",2
"3,109,000",2
"13,125,000",2
"5,920,000",2
"10,676",2
"48,800",2
"910,000",2
"30,700",2
"373,000",2
"327,600",2
"4,197,000",2
"658,000",2
"40,400,000",2
"1,657",2
28.4,2
"934,607",2
"1,289",2
"1,767",2
"3,354",2
"246,000",2
"10,506,243",2
"1,618,000",2
"2,549,000",2
22.4,2
"29,600",2
"973,000",2
"4,263,000",2
"33,423",2
"2,793,174",2
661,2
68.7,2
298,2
"468,000",2
"1,707",2
"106,267,000",2
"7,188",2
"10,256",2
"19,000,000",2
"36,625",2
"3,938",2
"1,287",2
"8,225,000",2
"593,000",2
"17,300",2
"931,000",2
506,2
 (S),2
"166,307",2
"96,288,000",2
"276,500",2
"40,200,000",2
"35,700,000",2
"3,050",2
"1,202",2
"114,705",2
"3,356,000",2
"32,000,000",2
"1,154",2
"1,337",2
"27,766",2
"438,000",2
"1,295",2
736,2
"118,676",2
723,2
"64,168",2
"576,000",2
729,2
"3,566",2
"2,115",2
"183,000",2
"592,000",2
"79,050",2
"4,387,000",2
"11,270,000",2
48.1,2
"173,807",2
"79,433",2
"34,939",2
"6,349,000",2
"20,010,000",2
"1,404,000",2
"1,810",2
64.2,2
44.6,2
"1,151,540",2
"162,006",2
"304,000",2
"29,800",2
70.5,2
"5,770",2
"87,518",2
"107,072,000",2
"19,200",2
"1,608",2
"5,775",2
"74,500",2
"8,887",2
"9,700,000",2
"1,653",2
"4,135,000",2
"22,300",2
"1,575,000",2
"83,535",2
"662,000",2
"1,148,000",2
66.6,2
"11,773",2
"2,797,045",2
"864,000",2
"687,125",2
"431,000",2
"596,000",2
"8,360,000",2
"7,041",2
"9,515,000",2
"6,480",2
"61,124,000",2
"11,700,000",2
"2,900,000",2
"8,080,000",2
"17,066",2
"225,600",2
"2,134,000",2
801,2
"91,725",2
"299,000",2
"3,910,000",2
"1,141,000",2
"364,000",2
"3,546",2
"942,000",2
5.76,2
"55,395",2
62.6,2
"212,000",2
"2,490,000",2
25.2,2
"51,500",2
990,2
"23,100,000",2
"3,904",2
786,2
"1,058,000",2
639,2
"27,300,000",2
"2,740,000",2
"1,150",2
"92,677",2
"165,500",2
"1,504",2
"2,277",2
"15,840",2
"21,500",2
"1,715",2
"7,811",2
"6,880",2
535,2
"4,279",2
"9,552",2
"311,000",2
"1,690",2
"4,312,000",2
"1,474,000",2
"96,748",2
"7,300,000",2
"1,080",2
"67,800",2
"118,500",2
"2,230",2
"860,000",2
"825,000",2
"1,486",2
"2,088,000",2
637,2
"11,040,000",2
"30,308",2
"13,871",2
"2,938,000",2
"61,500",2
"557,000",2
"1,390",2
27.2,2
"264,648",2
875,2
51.6,2
"164,600",2
542,2
"7,260,000",2
"100,400",2
"6,048",2
"190,100",2
"1,315",2
"6,435,000",2
"329,282",2
"698,000",2
"148,183",2
"10,465",2
"215,500",2
"142,700",2
"656,000",2
"79,454",2
"110,080",2
"3,575,000",2
"2,942",2
"301,942",2
"738,971",2
"38,884",2
806,2
"3,535,000",2
"42,525,000",2
"735,860",2
"152,500",2
"461,000",2
4.39,2
"1,872",2
"3,434",2
"2,215",2
"60,933",2
89.3,2
"76,096",2
"1,072",2
"279,000",2
"24,866",2
74.8,2
573,2
"148,700",2
"1,940",2
"6,811",2
"135,804",2
"1,994",2
"230,314",2
488,2
"454,000",2
"35,800",2
"22,743",2
45.5,2
"5,103",2
"2,412,000",2
18.9,2
"2,417",2
"484,000",2
"4,704",2
"3,454",2
"3,421",2
"2,366,000",2
"14,480,000",2
"8,320",2
"17,700,000",2
"887,880",2
"377,000",2
"2,487",2
"8,302",2
23.3,2
"86,400,000",2
"2,991",2
"7,112",2
559,2
82.2,2
574,2
"1,789",2
46.5,2
625,2
618,2
64.8,2
"324,740",2
"4,677,000",2
57.5,2
"10,733,000",2
86.1,2
"39,887",2
"1,284",2
"64,771",2
"8,393",2
27.5,2
"102,900",2
"115,034",2
11.1,2
"186,034",2
78.1,2
378,2
"4,033,000",2
"687,000",2
"37,000,000",2
"276,172",2
"47,380",2
"4,800,000",2
"2,906",2
"1,041",2
"3,255,000",2
"242,000",2
"4,732",2
27.4,2
"8,625,000",2
"1,622",2
"7,538,000",2
"59,251",2
"11,649",2
"6,679",2
"33,200",2
"669,717",2
"1,303",2
"147,857,000",2
"4,134",2
"43,798",2
"9,612",2
"740,000",2
"1,081,000",2
"158,000",2
"1,113,000",2
"409,000",2
"2,858",2
"1,294",2
"4,025,667",2
"18,300,000",2
"297,000",2
"1,938,000",2
"1,415",2
"489,000",2
"4,142,000",2
77.2,2
"21,500,000",2
"4,913,000",2
"23,096",2
"2,027",2
"18,960,728",2
"1,160,640,000",2
"4,069,000",2
"29,762",2
"2,204,000",2
"572,316",2
"47,000,000",2
"1,519",2
"1,006,000",2
"4,158,000",2
"197,000",2
"44,500,000",2
617,2
"2,700,000",2
117.3,2
"17,000,000",2
"8,619",2
"388,000",2
"7,500,000",2
35.5,2
"12,300,000",2
"2,280",2
"2,790,000",2
"3,260,000",2
"3,646,000",2
"2,163",2
"5,040,000",2
659,2
"2,906,000",2
529,2
"13,300,000",2
"3,090",2
1.2,2
"47,200",2
"585,000",2
"1,528",2
"11,600",2
22.1,2
942,2
61.4,2
"572,000",2
742,2
"26,800",2
"391,000",2
"271,000",2
407,2
124.8,2
