Value,Value Counts
"180,000",5
325,5
3.8,5
"4,000",5
"21,000",5
"5,600",5
"420,000",5
144,5
149,5
"105,000",5
250,5
262,5
310,5
14.5,5
"350,000",5
"13,000",5
"3,200",5
"414,000",5
"630,000",5
145,5
"230,000",5
160,5
"140,000",5
76,5
126,5
121,5
"720,000",5
165,5
"1,100",5
"12,500",5
"532,000",5
164,5
"11,050,000",5
"9,100,000",4
437,4
"360,000",4
"5,100",4
"880,000",4
"330,000",4
142,4
"30,000",4
177,4
"38,000",4
"1,700",4
158,4
"1,790,000",4
"66,000",4
226,4
"1,570,000",4
"18,000",4
"51,000",4
"64,000",4
"1,220,000",4
4.1,4
"67,500,000",4
"430,000",4
184,4
203,4
139,4
"3,100",4
"1,450,000",4
253,4
"1,900",4
"21,900",4
143,4
"35,000",4
148,4
"14,500",4
"26,650",4
"529,000",4
173,4
"1,390,000",4
140,4
1.7,4
458,4
187,4
"6,100",4
162,4
"255,000",4
"1,550,000",4
156,4
3.7,4
15.5,4
"840,000",4
616,4
"740,000",4
"7,200",4
111,4
"660,000",4
1.25,4
"550,000",4
347,4
"16,000",4
133,4
256,4
"5,200",4
109,4
"1,800",4
"11,600,000",4
194,4
"525,000",4
"855,000",4
2.4,4
"264,000",4
159,4
296,4
176,4
"1,855,000",4
2.1,4
179,4
275,4
2.5,4
"63,000",4
"1,800,000",4
559,4
"4,176",4
2.05,4
385,4
"3,140",4
"4,900",4
233,4
430,4
2.6,4
219,4
235,4
"210,000",4
"6,200",4
"9,900,000",4
168,4
"4,800",4
410,4
1.95,4
"7,285",4
1.9,4
"10,342",4
210,4
185,4
"6,400",4
3.2,4
"2,800",4
"6,180",4
"29,000",3
"240,000",3
"800,000",3
3.3,3
"11,000,000",3
"756,000",3
"320,000",3
0.1,3
"22,600",3
205,3
"1,314",3
"20,600",3
201,3
"1,160,000",3
"49,543,000",3
"9,000,000",3
376,3
"58,000",3
4.5,3
"462,000",3
170,3
"1,008,000",3
"1,900,000",3
198,3
"8,168",3
157,3
"28,000",3
"1,992,000",3
232,3
213,3
181,3
1.73,3
3.33,3
"780,000",3
"72,000",3
365,3
307,3
"930,000",3
"1,500,000",3
119,3
"1,107",3
"2,100,000",3
178,3
"1,180,000",3
"1,488,000",3
231,3
"783,000",3
"1,240",3
212,3
830,3
"4,600",3
387,3
243,3
"1,050,000",3
"315,000",3
"48,000",3
"9,350,000",3
"1,530,000",3
"12,600,000",3
"10,400,000",3
"125,000",3
"1,281",3
"1,170,000",3
196,3
161,3
"78,000",3
"77,000",3
1.3,3
"2,546,000",3
31.5,3
244,3
"280,000",3
935,3
"450,000",3
"1,200",3
"837,000",3
175,3
"435,000",3
"1,476",3
469,3
380,3
193,3
29.5,3
234,3
303,3
174,3
279,3
"145,000",3
204,3
313,3
"83,000",3
"580,000",3
"4,013",3
591,3
"53,000",3
"10,000,000",3
227,3
"755,000",3
128,3
"858,000",3
1.15,3
16.5,3
192,3
"108,000",3
"730,000",3
3.02,3
"1,620,000",3
151,3
91,3
23.5,3
"4,200",3
"9,500,000",3
"770,000",3
"126,000",3
"36,000",3
308,3
"22,300",3
2.3,3
"175,000",3
188,3
238,3
510,3
"270,000",3
2.7,3
186,3
134,3
"736,000",3
"361,000",3
"3,325",3
"1,045,000",3
"5,700",3
1.8,3
291,3
"285,000",3
900,3
"10,550,000",3
"46,000,000",3
506,3
197,3
280,3
"220,000",3
"275,000",2
"45,733,000",2
"2,567,000",2
601,2
"212,000",2
"2,516",2
"15,984,202",2
"21,058",2
"10,481,000",2
"399,076,000",2
"36,750,000",2
"1,928,000",2
"1,847,000",2
"2,104",2
633,2
"12,381",2
"108,346,000",2
"168,040",2
"1,715",2
246,2
"1,583,738",2
"13,800",2
"22,200",2
"874,000",2
"1,914",2
"9,029,000",2
3.1,2
"336,000",2
211,2
301,2
"5,024,480",2
"2,039",2
"2,094",2
"4,620,000",2
"3,828",2
50.7,2
460,2
"1,840,000",2
"1,719,000",2
1.6,2
"86,953,000",2
"3,517",2
"298,000",2
"140,686,000",2
"117,145",2
"201,372,000",2
"94,000",2
"1,010,000",2
"370,000",2
"3,080,000",2
"285,185",2
"27,923,042",2
"2,560,000",2
"816,000",2
"2,204",2
980,2
"1,599,443",2
"1,515,435",2
"1,230,000",2
"2,002,000",2
"329,000",2
"1,411",2
"231,756",2
32.5,2
7.5,2
"890,000",2
"650,000",2
3.25,2
"9,050,000",2
"100,517",2
"12,900",2
"3,926",2
"2,352,000",2
"2,962",2
"8,592",2
"3,330",2
"24,900",2
"726,000",2
533,2
"250,000",2
"4,617",2
"208,575,000",2
3.51,2
"1,236,000",2
"380,000",2
"1,448,722",2
271,2
"2,000,000",2
"1,984,000",2
373,2
"205,000",2
"118,584,000",2
"16,100",2
"6,350",2
"735,000",2
"2,090,000",2
"10,159,000",2
"1,229",2
"8,535",2
"10,900,000",2
"48,374,000",2
"61,962,000",2
"8,116",2
"7,460,000",2
"104,241,000",2
"1,113",2
"4,703",2
"143,152",2
745,2
"21,234",2
2.17,2
"2,050,000",2
237,2
409,2
"4,260,000",2
821,2
"830,000",2
"68,200,000",2
"9,750,000",2
"11,800,000",2
"4,279",2
"341,000",2
"12,100,000",2
"2,787",2
667,2
"10,559",2
189,2
"581,084",2
572,2
"76,680,000",2
"13,786,000",2
"760,000",2
"9,700,000",2
"114,688,000",2
"95,089,000",2
"2,682",2
"7,560,000",2
"1,645,000",2
242,2
"1,310,000",2
"3,640",2
4.2,2
"169,389,000",2
"412,000",2
"9,300,000",2
"14,600",2
"106,154,000",2
"54,000,000",2
"256,000",2
"264,948,000",2
"50,045",2
221,2
"1,421,000",2
"184,030",2
"1,330,000",2
"1,611",2
"4,796",2
"6,800",2
"2,094,000",2
8.7,2
"1,340",2
137,2
"5,800",2
3.07,2
"60,970,000",2
"1,617,000",2
"9,950,000",2
"15,914,000",2
"372,000",2
652,2
"244,200,000",2
"925,000",2
"1,108",2
"88,800,000",2
"990,791",2
"65,320,000",2
"1,689",2
"73,600,000",2
58.8,2
915,2
"636,000",2
"971,000",2
"19,254,387",2
551,2
18.6,2
5.13,2
"8,119",2
"1,370",2
"368,000",2
3.18,2
"559,000",2
17.9,2
379,2
"8,850,000",2
267,2
"7,755,000",2
13.5,2
"21,214",2
"236,250,000",2
"678,980,000",2
"162,000",2
"6,672",2
"1,461,000",2
"52,650,000",2
"16,939",2
"4,120",2
"9,880",2
"406,000",2
299,2
"5,845,913",2
"16,600",2
"11,900,000",2
3.26,2
"262,862,000",2
"211,181,000",2
"3,500",2
"30,609",2
"8,700,000",2
3.01,2
"924,000",2
"8,554,000",2
"6,600",2
"3,630,549",2
47.9,2
"583,000",2
738,2
"10,175,042",2
"44,700",2
"115,024",2
18.9,2
"711,494",2
889,2
"1,495,000",2
"71,955,000",2
"56,800,000",2
"45,920,000",2
"230,208,000",2
"6,666,000",2
"45,418",2
"1,980,000",2
"82,000",2
68.9,2
"9,400,000",2
"138,396,000",2
531,2
3.65,2
"4,436,000",2
"13,900",2
"29,600",2
"60,600,000",2
"28,900",2
"204,219",2
"49,000",2
"3,184",2
"172,216,000",2
"38,110,000",2
"100,017,000",2
"620,000",2
"36,080,000",2
"101,323,000",2
"1,672,000",2
828,2
"92,919,000",2
"317,406",2
"1,519,279",2
"231,000",2
"287,000",2
"13,251",2
"1,450",2
"1,030,000",2
"41,000",2
"5,191,000",2
"326,000",2
"4,900,000",2
"2,302",2
"1,339,000",2
"3,406,000",2
"110,985,000",2
"1,650",2
"5,575,000",2
"17,480",2
"1,304,000",2
"215,000",2
"2,209",2
"30,870,000",2
"12,700",2
"576,000",2
"1,577,000",2
"44,800,000",2
56.6,2
"1,070,000",2
"1,380,000",2
"910,000",2
1.45,2
"10,500,000",2
"71,894",2
"32,000",2
441,2
"60,192,000",2
"2,664,775",2
383,2
"14,200",2
"1,075,000",2
"2,691,000",2
35.5,2
"4,700",2
352,2
"8,700",2
"3,516",2
"1,081",2
"9,832,000",2
"160,000",2
"262,000",2
"6,026,000",2
"9,651",2
"11,100,000",2
"64,400,000",2
"43,920,000",2
"2,685,771",2
248,2
"57,600,000",2
"186,000",2
"7,975,000",2
"11,700,000",2
183,2
28.5,2
"44,000",2
"14,150",2
"4,400",2
"2,720",2
"1,785,000",2
664,2
642,2
"784,000",2
"67,510,000",2
"48,950,000",2
"1,593",2
"5,713,211",2
"29,410",2
"7,929",2
"2,953,000",2
"206,799",2
"3,951",2
"2,886,000",2
"105,020,000",2
"1,976,000",2
"332,475,000",2
451,2
345,2
"88,000",2
639,2
"15,658",2
"2,054",2
"2,754",2
"2,416",2
360,2
"8,787,552",2
"3,587,000",2
"5,875",2
"3,661",2
"12,749,000",2
"1,725,000",2
"1,004",2
"680,000",2
"14,800",2
"21,800",2
"153,216,000",2
"352,000",2
456,2
"480,000",2
220,2
"304,000",2
"1,748",2
"135,360,000",2
708,2
"431,622",2
"4,081",2
"72,150,000",2
"4,039,000",2
"78,840,000",2
"18,071",2
"31,849",2
422,2
"23,733",2
443,2
"771,000",2
"1,273,000",2
"8,223,000",2
"1,485,000",2
"1,480,000",2
"574,240",2
640,2
734,2
852,2
"53,750,000",2
"4,160",2
"138,000",2
420,2
"552,000",2
"191,642,000",2
"1,097,000",2
"1,852",2
"11,450,000",2
"165,000",2
396,2
740,2
"230,074",2
53.1,2
"657,737",2
"935,000",2
3.34,2
239,2
"68,110,000",2
705,2
191,2
"303,104,000",2
52.9,2
305,2
"207,035",2
662,2
"3,300",2
309,2
"6,262",2
595,2
"6,994",2
"109,361,000",2
"9,395",2
450,2
"1,702,000",2
"1,330,548",2
354,2
"207,298,000",2
"97,500,000",2
"119,340,000",2
"28,350",2
"76,930,000",2
"18,190,000",2
853,2
276,2
"1,003,000",2
700,2
"2,390,000",2
"76,000",2
"203,688,000",2
"53,100,000",2
"57,081,000",2
"570,000",2
"1,407",2
"17,710",2
"6,065",2
"109,600,000",2
"7,951,711",2
199,2
"1,577",2
315,2
"8,558",2
741,2
"2,286",2
638,2
"50,400,000",2
3.4,2
"168,480,000",2
"1,708",2
"8,900,000",2
224,2
207,2
"123,180",2
"1,227",2
329,2
"51,900,000",2
"18,400",2
"9,430,000",2
"1,090,000",2
"213,388,000",2
"70,400,000",2
"208,779,000",2
"767,000",2
"1,820,000",2
"1,026,000",2
"217,893,000",2
463,2
"190,000",2
"129,948,000",2
"1,400",2
"3,717,000",2
"1,120,000",2
"810,000",2
"39,144",2
"2,508,700",2
"39,000,000",2
"3,953,000",2
"69,408,000",2
"10,800,000",2
3.13,2
"3,420,000",2
"1,845,000",2
750,2
"1,320,000",2
"185,517,000",2
"2,080",2
"39,000",2
"127,866,000",2
"433,504,000",2
33.5,2
650,2
"52,440,000",2
"2,455",2
"41,800,000",2
"10,590",2
"7,362",2
415,2
"1,122",2
297,2
"1,242,000",2
"36,600,000",2
"715,000",2
539,2
657,2
"7,517",2
"1,382",2
124,2
557,2
"868,000",2
"53,374",2
"1,044",2
"1,316,000",2
"80,033,000",2
893,2
"71,400,000",2
"70,600",2
"1,125,125",2
"1,880,344",2
3.21,2
172,2
"33,000",2
"473,605",2
"8,800",2
255,2
"282,920",2
"62,100,000",2
"1,300",2
"7,103",2
112,2
"18,900",2
"696,000",2
"1,580,000",2
"3,243",2
"8,316,000",2
261,2
"1,097",2
632,2
"9,250,000",2
"6,438",2
"806,000",2
"7,600,000",2
222,2
"897,000",2
"34,784",2
"1,897,000",2
"56,050,000",2
579,2
"11,300,000",2
"10,450,000",2
2.8,2
"8,800,000",2
"1,232,308",2
"51,350,000",2
"1,174",2
765,2
"445,000",2
"1,161",2
2.55,2
249,2
"2,196,000",2
"66,490,000",2
"1,265,000",2
"1,384,000",2
"6,000,000",2
"700,000",2
568,2
288,2
"221,000",2
"62,850",2
"775,000",2
"16,175,000",2
"2,815",2
2.97,2
"1,191,000",2
1.65,2
19.7,2
"39,536",2
871,2
"214,452,000",2
"118,352",2
138,2
696,2
"2,489,000",2
"1,700,000",2
"5,620,000",2
"2,326",2
285,2
"33,440,000",2
"4,684",2
"19,019,000",2
"202,382",2
"2,185",2
"338,000",2
"20,006",2
403,2
"5,494,000",2
"656,000",2
0.2,2
"5,400",2
"4,320",2
"39,600,000",2
"27,400",2
"61,008,000",2
259,2
"2,440,000",2
3.6,2
"1,377",2
"312,000",2
709,2
"11,440,000",2
"53,682",2
"67,470,000",2
"23,700",2
"12,413",2
"51,208,000",2
312,2
2.45,2
"254,744",2
"2,043",2
225,2
"35,941",2
"11,507,000",2
"173,000",2
"23,400",2
883,2
320,2
"106,930",2
647,2
"306,367",2
"2,181,000",2
896,2
"1,780,000",2
"2,078,436",1
"3,875",1
"25,720,000",1
"456,084",1
"3,334",1
"495,000",1
"75,279",1
"335,553",1
"5,013,000",1
"227,838",1
"112,131",1
"47,838",1
"92,895",1
"4,171",1
"6,021,000",1
"20,703",1
"740,240,000",1
"15,820",1
"2,482,000",1
"2,629,000",1
"11,620,000",1
"627,000",1
"16,197",1
"428,965",1
"1,770,166",1
"62,000",1
"26,772",1
"299,899",1
"142,379",1
"193,917",1
"1,241,900,000",1
"582,000",1
"16,557",1
"411,188,000",1
"1,403,350,000",1
"1,646",1
"5,034,623",1
"2,883",1
"22,567",1
"50,786",1
"688,625",1
772,1
"1,160,450",1
"323,360",1
"429,065,000",1
"17,785",1
"344,580",1
"3,189,000",1
630,1
444,1
"32,217",1
"8,778",1
"21,112",1
"17,100",1
"3,930",1
473,1
"898,701",1
"1,499,232",1
"2,085,262",1
"41,102",1
"10,342,000",1
"228,817",1
"11,209",1
6.66,1
"10,984",1
"2,248,664,947",1
"252,032",1
"1,943",1
"58,260",1
"10,425,000",1
"76,010",1
3.09,1
"178,362",1
"13,869",1
"1,462",1
"1,147,503",1
"79,647",1
"1,682,000",1
"1,770,834",1
"11,550,000",1
"459,722",1
"9,759",1
"100,742",1
"20,513,000",1
"64,396",1
"386,645,630",1
"2,728",1
"182,828",1
"63,157",1
"1,213,902",1
"3,692,000",1
"1,267,807",1
374,1
"7,967",1
"47,037",1
"99,110",1
"1,424,000",1
"203,400",1
298,1
"756,967",1
"115,559",1
"854,000",1
"36,349",1
"134,866,000",1
"3,173,400,000",1
139.2,1
16.8,1
"2,130,100,000",1
"1,638,995",1
"530,601",1
"23,301,000",1
"38,486",1
"1,054,000",1
"49,416",1
"7,119",1
"2,129,871",1
"1,313",1
"4,764",1
"195,785",1
"21,647,000",1
359,1
"1,310,780",1
"58,380,000",1
"178,085",1
"252,000",1
"5,718",1
"22,076",1
"2,555,000",1
"84,262",1
"29,095",1
"8,084,147",1
"9,293,000",1
"514,147",1
"29,938,000",1
"19,817",1
816,1
"22,544",1
"14,189",1
"14,154,456",1
"77,049",1
"62,021",1
"45,843",1
"3,402",1
"1,089,400",1
"9,216",1
"5,160",1
"457,913",1
"6,284",1
"3,192,256",1
"165,903",1
"2,117",1
"4,214,980,000",1
"4,994",1
"72,698,803",1
"26,095",1
"1,127,375",1
"7,520,000",1
"32,122",1
342,1
"3,539",1
"56,134",1
"26,780,000",1
"28,085",1
"16,829,000",1
"13,956",1
"765,160",1
"69,000",1
"7,960",1
"14,111",1
"64,338",1
"17,155",1
"162,163",1
940,1
"20,235",1
"56,852,308",1
"23,111,000",1
"34,800,000",1
"63,560",1
34.5,1
"394,756",1
"36,428,047",1
"16,054",1
"130,985,292",1
"79,965,000",1
"3,183,664",1
"3,600,000",1
"4,372,128,000",1
"10,927",1
"108,407",1
"4,091,664",1
"2,048,000",1
"4,018",1
"1,973,697",1
"131,120",1
"136,856",1
"2,434",1
"39,108",1
502,1
"7,278,558",1
"531,000",1
"7,468",1
"23,059,939",1
"22,479,000",1
"1,156",1
"1,032",1
"19,268",1
"100,150",1
"1,001",1
"1,743,000",1
"238,000",1
"2,890,800,000",1
"2,554,753",1
"24,933,388",1
"1,912,000",1
"38,260",1
"305,250,000",1
"24,409",1
"6,636,000",1
"410,000",1
"22,184,000",1
322,1
"1,171,864",1
"9,777,000",1
"17,500",1
"128,141",1
"28,980,000",1
"399,605",1
"1,169,595",1
"1,106",1
426,1
"314,921",1
"10,886,000",1
"22,850",1
"2,441,628",1
"27,050",1
"14,170",1
"14,002",1
"13,767",1
"3,435",1
3.59,1
"26,546",1
"278,762",1
530,1
"883,834",1
"97,731",1
"110,778",1
"6,839,000",1
"107,655",1
"19,558",1
"101,580",1
"14,410,301",1
"10,252,891",1
"29,217",1
"4,255,000",1
"101,000",1
"415,671",1
"1,151",1
"17,728",1
"141,842",1
"1,349,000",1
"551,099",1
"192,000",1
"21,970",1
"23,141,000",1
"35,696",1
"6,925",1
"8,578",1
"551,234",1
"616,000",1
"46,845,000",1
"782,000",1
465,1
"9,973",1
"9,745",1
"31,830",1
516,1
"8,730",1
"185,780",1
"6,900",1
"12,156",1
"56,412",1
"484,138",1
"129,816",1
"2,507",1
"4,960,000",1
"4,253,000",1
"12,899",1
"4,422,000",1
"9,608,000",1
"1,921",1
"2,988,200",1
"4,065",1
324,1
"1,874",1
"1,036,000",1
"2,788,192",1
421,1
"23,175",1
171,1
"614,810",1
"1,364",1
"20,496,000",1
"1,796,287",1
"7,383",1
"148,117",1
"1,272",1
"1,159,697,000",1
"3,130",1
"1,032,121",1
"1,550",1
"3,960",1
"150,064",1
"4,943,376",1
951,1
"29,264",1
"4,918,000",1
"1,853,285",1
"16,140",1
"309,540,000",1
"22,591",1
"618,038",1
"6,308,000",1
"12,200",1
"2,636,000",1
"10,810,000",1
"4,567",1
"2,436,000",1
"91,442",1
"164,454",1
"47,995",1
"1,423",1
"424,010,820",1
"6,172",1
"21,163",1
"12,166",1
"35,460",1
"127,951,167",1
"58,971",1
9.36,1
"200,655,000",1
"357,438",1
"1,025,000",1
"175,764",1
"8,085,000",1
"3,606,610,000",1
"290,535",1
"48,134",1
"415,273",1
"1,708,850,000",1
"4,739,119",1
"54,420,000",1
"36,652",1
"10,163",1
"2,629,620",1
"1,131,219",1
"322,339",1
"4,456",1
"2,186",1
"1,402,678",1
774,1
"228,638",1
"321,914",1
"12,485",1
"71,078",1
"754,080",1
"15,529,706",1
"37,947",1
"114,902,563",1
"3,623,987",1
"4,207",1
"5,936",1
"18,476",1
"4,896",1
13.2,1
"106,426,000",1
4.32,1
"847,023",1
"9,180,000",1
"9,215,000",1
"9,562,482",1
"1,003,950",1
"2,034,566,000",1
"8,641",1
"2,591,398,000",1
730,1
"2,767,216",1
"53,749",1
"472,000",1
"13,096,231",1
"8,280,000",1
"16,795,000",1
"14,909",1
"853,870",1
"10,664",1
"103,031",1
"6,848",1
334,1
"18,671",1
"86,052",1
"17,295",1
"155,000",1
"17,955",1
"55,961",1
"6,720",1
"741,489",1
"47,356",1
"16,877",1
"535,283",1
"7,783",1
"64,075",1
"393,439",1
"1,404,000,000",1
"1,261,575",1
"1,410,155",1
"18,559,000",1
"89,468",1
"10,488",1
"7,247,796,000",1
"24,300",1
"63,040",1
"4,162,797",1
"122,485",1
5.3,1
"1,266",1
"3,693",1
"2,294,000",1
377,1
"146,130",1
"27,521",1
"2,280,000",1
"62,770,599",1
"892,000",1
"3,526,000",1
"39,759",1
"206,908,142",1
"4,152",1
"74,801",1
"1,634,000",1
"451,000",1
"9,509",1
"11,370,000",1
"8,591",1
"5,389",1
"1,086,627",1
"76,078",1
"7,208",1
"40,811",1
"670,000",1
"181,722",1
"13,267",1
"1,159",1
"250,028",1
"257,000",1
"33,594",1
40.5,1
"18,384,000",1
"65,653,000",1
"11,356",1
"8,326,559",1
"48,895,000",1
"37,978",1
771,1
"6,058",1
"6,677",1
"24,952",1
"17,606",1
"889,000",1
"9,325",1
"5,106",1
"83,122",1
"5,320,000",1
"18,276",1
"3,825",1
"305,369",1
"719,742",1
723,1
791,1
"4,360",1
"57,381",1
"6,809",1
"2,018",1
"385,000",1
"3,916,000",1
"495,000,000",1
"27,390",1
41.2,1
"169,293",1
"354,900,000",1
"3,740,871",1
"116,273",1
704,1
"10,365",1
"42,922,750",1
"88,151,044",1
"2,122,324",1
"958,255",1
"3,933,536",1
"3,230",1
"1,489,317",1
432,1
"296,834",1
786,1
"254,140,000",1
"19,600",1
"18,953",1
"46,872,000",1
"558,682",1
"404,727",1
"2,543",1
"3,913,814",1
"10,589",1
"9,259,000",1
"5,278",1
"1,853",1
"17,106",1
"1,248,000",1
"710,409,000",1
"111,059",1
"4,208,000",1
"319,156",1
"13,289",1
"137,225",1
838,1
"106,856",1
"52,289",1
"204,374",1
"695,561",1
"284,130,000",1
"25,707,000",1
"211,087",1
"2,931",1
"1,421",1
"74,787,743",1
"9,585,000",1
"9,985,000",1
"255,978",1
"34,600",1
"413,312",1
"8,210",1
"4,148",1
"1,189,851",1
"1,498,640,000",1
3.72,1
"55,404",1
"43,984",1
"7,253",1
"313,512",1
"724,081",1
"1,222",1
"100,702",1
"47,255",1
"57,709,957",1
"228,435",1
"9,189,000",1
"4,250",1
788,1
"96,000",1
"1,679,555,000",1
"9,811",1
"54,588",1
"12,188,985",1
"20,850",1
"73,104,000",1
"138,557",1
"2,515",1
"38,098",1
"3,301,457",1
"861,000",1
9.1,1
"1,407,978",1
"312,402",1
"16,513,000",1
"1,955",1
"1,815,072,000",1
"4,572,000",1
"47,291,213",1
"1,812,200,000",1
"10,013",1
"596,355",1
"6,355",1
"3,356",1
"3,431",1
"67,766",1
"31,308",1
"1,145",1
"2,104,725,000",1
"1,052",1
"186,900",1
"66,670",1
"22,420,000",1
"2,053,200,000",1
"8,300,000",1
"414,935",1
"215,760,000",1
"1,503,382",1
"2,197",1
"6,552,000",1
"54,159,897",1
"9,872,252",1
"1,701",1
"117,963",1
"1,013,309",1
"3,533",1
"5,569",1
"2,244,474",1
"11,962",1
"63,293",1
"5,814,000",1
"255,280",1
"4,014",1
"4,449",1
"1,277,757",1
801,1
"45,989",1
"6,366,584",1
"448,051",1
"2,371",1
"3,084,470",1
"3,327,816",1
468,1
"49,150",1
"2,843,756",1
"340,992",1
"78,340",1
"4,736",1
"730,711",1
"1,177,466",1
4.6,1
"6,408,000",1
"11,508",1
"3,199",1
"26,752",1
"20,520",1
"149,688",1
"156,979",1
"37,440",1
"14,222",1
"186,021",1
"750,561",1
"37,101",1
"126,617",1
"132,295",1
"10,070,000",1
"26,580",1
"3,900,000",1
"1,155,950",1
"1,649,200,000",1
"84,994",1
"25,550",1
"3,520,000",1
"1,091,095",1
"2,334",1
"9,941,880",1
"2,665",1
"7,956,329",1
"22,264",1
"58,649",1
"55,984",1
"109,235",1
"1,918,197",1
4.17,1
746,1
"203,352,000",1
"13,372,000",1
"24,872,000",1
"270,554",1
"23,337",1
"339,710",1
"8,440,000",1
"17,160",1
"5,169,000",1
"229,747",1
"6,855",1
"1,679,600",1
"327,661",1
"130,568",1
"3,277,000",1
"3,087",1
"144,818",1
"866,081,000",1
"5,571,172",1
"42,067",1
"22,517",1
"6,607",1
"83,633,000",1
"25,169",1
"4,794,003",1
"13,688,774,000",1
"7,040",1
"24,117",1
"602,574",1
"35,441",1
"4,570",1
"8,468",1
"172,481",1
"210,800,000",1
"131,606",1
"13,890",1
"43,000",1
"16,296",1
"7,900,000",1
"1,690",1
"3,046",1
"2,025,000",1
"11,948,281,000",1
"7,606",1
"405,954",1
"2,001,000",1
"50,278",1
"149,737",1
"21,701,405",1
"3,703",1
"13,678",1
"23,386,000",1
425,1
"40,623,000",1
"234,659",1
"96,600",1
"31,412",1
"4,292,613",1
"1,457,000",1
"824,281",1
"964,726",1
"455,000",1
"503,381",1
"408,339",1
"1,062,192",1
"41,516",1
"850,814",1
"2,139,000",1
"1,786,200,000",1
"2,886",1
"17,283",1
"137,520",1
"32,642,000",1
"134,000",1
"1,372,414,201",1
"371,761",1
"25,146",1
"4,813,548",1
"50,012,633",1
"17,324,638",1
"9,854",1
"8,685",1
"3,220,000",1
"4,130",1
"31,755,548",1
"9,772",1
"121,365",1
"31,017",1
"55,810",1
"16,734",1
"18,749",1
"2,191,477",1
"1,779,000",1
"1,310,540",1
"1,633,706",1
"2,922,000",1
"1,878,000",1
369,1
"1,574",1
"81,000",1
"238,726",1
"5,340,000",1
"4,531",1
"5,490,000",1
"14,625,000",1
"46,769",1
"1,497,990",1
"17,899",1
"6,714,495",1
"1,380",1
"178,732",1
"5,623,000",1
"4,716,846",1
"194,003",1
3.03,1
"14,734",1
"7,713,710,000",1
"122,477",1
"9,313",1
"1,059,768",1
"1,060,055,000",1
"1,363",1
"49,520",1
"7,400,778",1
"8,938,000",1
"6,734",1
"154,449",1
"203,000",1
"135,000",1
"11,896,096",1
447,1
"1,755",1
"270,248",1
"3,531",1
"161,251",1
"130,775",1
"7,755",1
"38,668",1
"294,916",1
"21,625",1
"1,130,163",1
"351,333",1
"20,705",1
"19,071,248",1
"3,281,100",1
"1,996",1
"153,562",1
"3,875,000",1
"256,059,000",1
"83,200",1
"75,006,000",1
"1,409,000",1
"98,302,767",1
"343,801",1
"42,883,000",1
"739,224",1
"1,317",1
"2,752",1
"73,584",1
"398,000",1
21.6,1
"823,647",1
"12,630",1
"1,221,598",1
"25,405,000",1
"2,648,531",1
"69,214",1
492,1
"662,919",1
"203,364,000",1
"3,569,741",1
"870,000",1
"2,068",1
"31,750",1
"918,000",1
