Value,Value Counts
"1,000,000",5
97,5
"1,280,000",5
22.2,5
"621,000",5
30.8,5
"2,800",5
"618,000",5
24.9,5
"1,600",5
78,5
"195,000",5
39.1,5
"21,000",5
"1,520,000",5
57,5
"940,000",5
"155,000",5
"1,440,000",5
17.3,5
"720,000",5
133,5
"750,000",5
290,5
104,5
141,5
26.9,5
69,5
"2,400",5
22.5,5
"44,000",5
"1,820,000",5
0.9,5
0.95,5
7.2,5
"640,000",5
8.2,5
"900,000",5
16.8,5
"3,650,000",5
"770,000",5
"2,480,000",5
28.4,5
"410,000",5
"168,000",5
39.9,5
"54,000",5
143,5
27.6,5
"147,000",5
28.2,5
11.6,5
"3,150,000",5
"870,000",5
"1,485,000",5
"305,000",5
"5,400",5
27.9,5
"74,000",5
"3,250,000",5
"2,700,000",5
"67,000",5
19.9,5
255,5
"4,560,000",5
26.7,5
90,5
185,5
31.6,4
"780,000",4
21.5,4
30.4,4
27.4,4
"1,080,000",4
"793,000",4
"4,950,000",4
"1,554,000",4
32.2,4
"598,000",4
23.8,4
27.3,4
"430,000",4
"3,820,000",4
"3,655,000",4
"2,650,000",4
"4,100,000",4
26.8,4
"6,300,000",4
"432,000",4
1.7,4
"356,000",4
22.6,4
"4,600",4
"202,000",4
205,4
"247,000",4
28.7,4
800,4
6.5,4
34.4,4
"35,000",4
34.3,4
"816,000",4
"3,785",4
"2,590,000",4
"1,860,000",4
"630,000",4
112,4
23.5,4
"6,186",4
"75,000",4
25.1,4
27.2,4
"59,000",4
12.9,4
"1,400",4
4.9,4
30.1,4
"1,690,000",4
1.9,4
"880,000",4
0.8,4
"7,300",4
"39,000",4
"185,000",4
"240,000",4
"42,600,000",4
"86,000",4
"1,771,000",4
88,4
883,4
28.5,4
120,4
280,4
"3,810,000",4
"638,000",4
"970,000",4
29.7,4
1.25,4
62,4
151,4
20.6,4
"1,890,000",4
"4,400,000",4
"670,000",4
620,4
"1,340,000",4
113,4
126,4
222,4
13.2,4
"33,600,000",4
"77,000",4
144,4
"32,000",4
37.6,4
29.3,4
82,4
"440,000",4
147,4
12.1,4
26.3,4
"4,060,000",4
"8,940",4
900,4
"56,000",4
28.8,4
36.7,4
110,4
"4,400",4
"136,000",4
118,4
"6,700",4
87,4
119,4
"1,700",4
"176,000",4
155,4
12.2,4
35.5,4
21.7,4
37.9,4
0,4
190,4
"1,260,000",4
28.6,4
"3,600,000",4
37.1,4
34.2,4
"990,000",4
"153,000",4
"1,497,000",4
"3,024,000",4
7.3,4
"545,000",4
96,4
93,4
"3,025,000",4
29.2,4
"57,600,000",4
"152,000",4
"43,000",4
189,4
14.9,4
9.5,4
250,4
18.9,4
"2,500",4
44.5,4
"540,000",4
"4,800",4
"13,020,000",4
8.4,4
31.2,4
"6,100",4
319,4
5.5,4
297,3
593,3
20.8,3
307,3
"2,345,868",3
42.6,3
29.4,3
28.3,3
"3,595,000",3
"507,000",3
"384,000",3
36.6,3
"2,694",3
"3,375,000",3
"890,000",3
"2,073",3
"875,000",3
2.05,3
"57,000",3
"1,560,000",3
20.9,3
"20,100,000",3
"1,360",3
"565,000",3
1.36,3
180,3
"3,400",3
"63,000,000",3
"5,750,000",3
"1,450",3
"3,995,000",3
33.8,3
24.7,3
41.5,3
"275,000",3
"896,000",3
850,3
"4,800,000",3
"3,630,000",3
"159,000",3
"344,000",3
26.2,3
"455,000",3
101,3
"4,500,000",3
"304,000",3
"7,800",3
"3,900",3
13.3,3
762,3
49.3,3
"510,000",3
176,3
"37,000",3
1.35,3
"15,500",3
33.7,3
19.7,3
21.6,3
"1,680,000",3
15.2,3
300,3
"2,520,000",3
"3,164,000",3
19.8,3
"103,000",3
"1,212",3
310,3
514,3
"238,000",3
"5,775,000",3
24.8,3
2.5,3
25.9,3
"323,000",3
"2,008,000",3
"29,916,000",3
"2,270",3
23.1,3
"2,020,000",3
240,3
"16,779",3
348,3
"2,800,000",3
"15,120,000",3
"1,620,000",3
27.7,3
32.5,3
"3,770,000",3
"4,056,000",3
"2,414,000",3
"2,805,000",3
551,3
683,3
6.2,3
"468,000",3
"3,350,000",3
200,3
179,3
"23,100,000",3
19.2,3
39.8,3
"151,000",3
"96,000",3
"3,450,000",3
22.9,3
"2,990,000",3
"2,150,000",3
"2,210,000",3
242,3
"643,000",3
"915,000",3
"3,296,000",3
"415,000",3
"66,000,000",3
33.1,3
"1,100,000",3
6.4,3
"3,300",3
"2,303,000",3
654,3
99,3
"3,840,000",3
"4,150,000",3
21.3,3
"73,000",3
36.5,3
"930,000",3
340,3
43.1,3
"121,000",3
40.4,3
"235,000",3
"4,020,000",3
23.2,3
"6,837",3
164,3
"7,975,000",3
230,3
42.3,3
"3,780,000",3
38.1,3
270,3
170,3
"144,000",3
"3,190,000",3
"610,000",3
15.6,3
"2,396",3
"405,000",3
"255,000",3
"156,000",3
193,3
"850,000",3
"2,230,000",3
"345,000",3
"2,562,000",3
86,3
145,3
"6,720,000",3
10.3,3
726,3
"3,480,000",3
"1,640",3
45.7,3
"1,870,000",3
15.9,3
1.65,3
"792,000",3
40.8,3
16.6,3
38.6,3
"1,775,000",3
"495,000",3
"3,220,000",3
"4,250,000",3
"23,435,000",3
15.3,3
49.7,3
0.75,3
"7,800,000",3
"49,000",3
814,3
16.2,3
"1,290,000",3
25.2,3
27.8,3
"3,240,000",3
45.3,3
"333,000",3
"253,000",3
"1,504,000",3
0.1,3
22.4,3
"4,050,000",3
46.5,3
"141,000",3
123,3
"93,000",3
79,3
22.8,3
"586,000",3
"205,000",3
4.4,3
178,3
"2,160,000",3
"157,000",3
"1,350",3
"446,000",3
34.5,3
"4,040,000",3
41.6,3
"52,000",3
"1,575,000",3
"3,080,000",3
7.1,3
"1,947",3
"666,000",3
"1,655",3
204,3
"3,669,000",3
81,3
"22,000",3
312,3
39.5,3
"1,650",3
"385,000",3
"1,520",3
820,3
7.8,3
0.85,3
"22,700",3
"702,000",3
28.1,3
"855,000",3
"368,000",3
"142,000",3
68,3
"4,140,000",3
21.9,3
131,3
"53,760,000",3
"2,956",3
17.7,3
"576,000",3
"1,512,000",3
"4,680,000",3
5.9,3
531,3
"164,000",3
"44,000,000",3
"1,119",3
"15,400",3
"83,250,000",3
36.9,3
"1,270,000",3
1.95,3
346,3
"243,000",3
"60,060,000",3
"745,000",3
25.6,3
34.8,3
11.3,3
"1,397,000",3
"1,490,000",3
944,3
"9,400",3
"2,090,000",3
"431,000",3
241,3
12.4,3
"1,921,000",2
"1,819,000",2
50.5,2
"1,280",2
16.3,2
"349,000",2
"11,700",2
797,2
"35,910,000",2
"783,000",2
9.3,2
"406,900",2
"55,300,000",2
89,2
703,2
33.2,2
"39,520,000",2
"3,783",2
"603,000",2
"39,575",2
"6,920,000",2
"2,690,000",2
"1,844",2
"1,170,000",2
177,2
"448,000",2
"2,328,000",2
"2,660,000",2
"4,650,000",2
"6,552,000",2
"132,920",2
0.3,2
"1,251,500",2
"4,693,000",2
"55,080,000",2
"126,720,000",2
"36,400,000",2
"8,725",2
"72,500",2
"1,894,000",2
"1,675,000",2
"4,743,000",2
"5,300",2
"11,375,000",2
"44,080,000",2
"236,000",2
"2,296",2
"18,565,000",2
"779,000",2
"88,970,000",2
"526,000",2
"2,639,000",2
"5,950,000",2
"1,540,000",2
729,2
"30,800",2
779,2
"396,000",2
207,2
"98,530,000",2
"15,525,000",2
"1,344,000",2
31.7,2
"5,382,032,000",2
"1,862",2
"2,288,000",2
"569,000",2
19.1,2
"2,460",2
"1,025,000",2
"624,000",2
"169,400",2
"61,060,000",2
26.6,2
781,2
"64,680,000",2
426,2
"3,193,000",2
"4,170,000",2
"1,056,000",2
"429,900",2
232,2
"2,752,000",2
"2,645,500",2
45.4,2
12.8,2
"509,000",2
"20,800,000",2
"1,677,000",2
"1,291,991",2
"40,600",2
"51,480,000",2
"243,503",2
"76,766,000",2
"3,528,000",2
"17,940,000",2
"86,400,000",2
"1,448",2
134,2
"3,570,000",2
"512,000",2
"10,500,000",2
"797,000",2
"21,312,000",2
"2,046,000",2
"1,362,000",2
"1,053,000",2
"3,128,000",2
31.4,2
"3,090,000",2
"1,148,000",2
"120,582,000",2
"2,430,000",2
"27,000,000",2
"83,080,000",2
"18,200,000",2
"23,688,000",2
"197,000",2
"96,175,000",2
24.2,2
68.9,2
"1,261,000",2
"3,020,000",2
34.9,2
"7,100",2
108,2
"6,380,000",2
8.7,2
"2,638,000",2
"4,239,000",2
"84,090,000",2
"1,731,768",2
"3,270,000",2
"1,120",2
"1,587",2
100.1,2
"5,880,000",2
"162,000",2
"3,755,000",2
"435,000",2
29.5,2
"61,490,000",2
"2,580,000",2
"2,850,000",2
"3,239,000",2
40.2,2
14.1,2
"1,066,000",2
"3,143,000",2
"109,000",2
"3,355,000",2
429,2
"1,012,000",2
"19,250,000",2
"21,911",2
"2,460,000",2
"1,340",2
"56,250,000",2
"322,000",2
"14,300,000",2
"133,420,000",2
"7,739,000",2
"17,750,000",2
"3,285",2
138,2
"612,700",2
"1,899",2
259,2
"143,515,000",2
"46,500",2
"5,500,000",2
828,2
"2,725,000",2
"102,000",2
"286,000",2
"20,520,000",2
"2,346,000",2
752,2
39.7,2
18.6,2
327,2
"409,000",2
249,2
"1,248,000",2
"2,684",2
"12,804",2
"4,570",2
158,2
"546,000",2
"533,500",2
"3,060,000",2
"2,450,000",2
"3,895,700",2
32.1,2
788,2
360,2
"478,000",2
"6,364",2
402,2
"9,306,000",2
"3,930,000",2
419,2
"4,111",2
"45,500,000",2
"4,607,000",2
"2,798,000",2
"59,200,000",2
"690,000",2
"1,768,000",2
"118,391,000",2
"1,430,000",2
"274,000",2
"26,880,000",2
"21,590,000",2
"79,200,000",2
213,2
"22,346",2
"3,884,000",2
"8,200",2
"1,747",2
"734,100",2
"1,539,000",2
"1,760",2
"295,000",2
181,2
5.4,2
"56,280,000",2
303,2
"3,854,000",2
"245,000",2
"2,777",2
"9,421",2
11.7,2
33.4,2
"3,895,000",2
"3,294,000",2
"629,000",2
"2,635,000",2
"585,000",2
"67,600,000",2
"3,520,000",2
356,2
"3,245,000",2
175,2
"224,000",2
"499,000",2
"4,045,500",2
"119,000",2
"3,310,000",2
"1,591,600",2
173,2
"182,000",2
854,2
"258,000",2
"1,365,000",2
"325,000",2
"1,960,000",2
"1,220",2
"2,727,000",2
"1,148,900",2
2.7,2
"230,996",2
91,2
44.8,2
331,2
"927,200",2
"4,144,000",2
"355,000",2
"82,000",2
"5,074",2
"3,600",2
"3,765,000",2
301,2
"377,000",2
"1,210",2
"2,870,000",2
"2,376",2
"3,550,000",2
"215,900",2
"5,680",2
"801,000",2
"246,000",2
"7,778",2
"297,687",2
"3,493,000",2
"5,587",2
"1,338,000",2
1.79,2
"723,000",2
314,2
127,2
105.6,2
"6,600",2
"67,300",2
"26,028,000",2
"601,000",2
595,2
"2,797,000",2
"9,061",2
"3,789,000",2
"54,540,000",2
10.9,2
"1,543",2
"587,000",2
457,2
537,2
"15,000,000",2
"1,278,000",2
446,2
422,2
1.91,2
"856,000",2
251,2
"1,436,000",2
"4,325,000",2
"2,357,000",2
"812,000",2
"619,000",2
"2,875,000",2
227,2
714,2
14.6,2
"48,080",2
"617,000",2
"968,000",2
"2,286,000",2
"58,750,000",2
"58,000",2
"5,250,000",2
"1,244,000",2
"101,000",2
"5,727,673,000",2
"4,013,000",2
"548,000",2
"857,000",2
"2,033,000",2
40.3,2
306,2
"2,051,100",2
"2,570,000",2
"2,065",2
"588,000",2
260,2
"394,812",2
"3,419,000",2
149,2
"39,552,000",2
212,2
"620,000",2
"6,053,000",2
"1,072,000",2
"4,420,000",2
"38,500,000",2
261,2
"4,236",2
136,2
"38,000",2
221,2
"1,508,000",2
"11,360,000",2
"4,127,000",2
1.09,2
"4,110,000",2
"15,604",2
"4,385,000",2
"1,230",2
"128,004,000",2
"886,000",2
"1,090,500",2
"885,000",2
"2,140,000",2
669,2
10.4,2
"32,400,000",2
"2,420,000",2
776,2
"3,455,000",2
"1,125,000",2
"59,850,000",2
"1,062,000",2
465,2
18.4,2
5.2,2
"5,760,000",2
"1,920,000",2
"89,729,000",2
"925,000",2
"1,060,000",2
"542,000",2
"257,000",2
"1,546,000",2
3.8,2
"406,000",2
"1,020",2
"51,250,000",2
"1,470",2
"2,915,000",2
920,2
258,2
"1,296,000",2
"264,000",2
"2,196,000",2
"3,117,000",2
"10,300",2
"92,000",2
"34,000",2
"1,460",2
"4,476,000",2
507,2
52.1,2
"3,353,000",2
"4,634,000",2
774,2
"3,315,000",2
"69,000",2
"61,710,000",2
"3,422,000",2
"3,884",2
"14,310,000",2
"106,000",2
"78,000",2
"1,055,000",2
"988,000",2
"752,000",2
"45,815,000",2
30.3,2
25.8,2
237,2
"139,270,000",2
519,2
"1,250",2
"3,623,000",2
12.6,2
"119,590,000",2
"1,129,300",2
152,2
"3,606,000",2
"7,697",2
"14,594",2
"7,805,000",2
"5,503,000",2
"17,000,000",2
"2,085,000",2
"1,116",2
"4,640,000",2
"713,000",2
"516,000",2
"7,360,000",2
"1,212,500",2
"218,000",2
"108,660,000",2
167,2
"116,000",2
117.3,2
"2,241,000",2
"4,904,000",2
"6,265",2
"656,000",2
199,2
"669,000",2
"317,000",2
661,2
"20,900,000",2
"302,000",2
"362,000",2
392,2
"6,787,000",2
"6,615,000",2
"6,900",2
"91,080,000",2
"3,017,000",2
1.83,2
"2,435,004",2
1.21,2
"1,770,000",2
364,2
"2,223,000",2
"378,000",2
10.7,2
"3,661,000",2
"3,105,000",2
"2,878,000",2
"320,728",2
"106,704,000",2
"2,472",2
"9,968",2
2.8,2
"1,296",2
"232,000",2
"45,100,000",2
"98,013,000",2
"660,000",2
"3,662,000",2
"12,400",2
"3,800",2
197,2
"389,000",2
"2,201",2
"2,826",2
597,2
"1,734",2
"4,440,000",2
"1,673,000",2
"9,229",2
"577,000",2
"83,620",2
"371,000",2
"114,268,000",2
365,2
1.88,2
"3,099",2
"18,936",2
"3,425,000",2
"126,038,000",2
536,2
"2,044,000",2
"1,763,000",2
5.1,2
17.6,2
"1,347,000",2
"67,200,000",2
"1,495,000",2
926,2
"45,980,000",2
"20,060,000",2
"2,559,000",2
267,2
74,2
"22,500",2
"1,592,000",2
"51,000",2
"1,620",2
372,2
"5,871,000",2
"1,588",2
"19,565,000",2
"8,568,000",2
"1,215,000",2
"1,930,000",2
"679,000",2
"12,800,000",2
"197,461",2
"3,675,000",2
27.1,2
"2,256,000",2
31.1,2
"3,327,000",2
"5,400,000",2
31.3,2
"10,450,000",2
309,2
"574,300",2
"219,200",2
"261,000",2
"19,627",2
451,2
"7,403",2
"3,795,000",2
"513,000",2
"17,250,000",2
"2,143,100",2
"4,681",2
"429,000",2
"2,594,000",2
"3,488,000",2
416,2
"15,600,000",2
663,2
"186,000",2
"10,500",2
"111,215,000",2
"3,290,000",2
"6,080,000",2
6.9,2
"28,000",2
"60,040,000",2
43.7,2
"14,896,000",2
"10,625",2
254,2
"120,884,000",2
266,2
"3,078,000",2
"570,000",2
38.8,2
"42,500",2
"1,743",2
"7,811",2
"4,085,000",2
206,2
"43,200,000",2
"319,000",2
380,2
"8,850,000",2
103,2
607,2
"11,840,000",2
11.9,2
"19,119",2
5.8,2
48.4,2
"71,910,000",2
"3,204,000",2
"111,601",2
"149,000",2
"44,247,000",2
"593,000",2
"4,214",2
"1,530,000",2
"905,000",2
"2,425",2
675,2
"2,300",2
"190,712",2
"2,379,000",2
"3,016,000",2
"352,000",2
116,2
"5,577,000",2
"1,427,500",2
"3,598,401",2
"51,700,000",2
0.7,2
"1,725,500",2
"17,460,000",2
"2,426,000",2
"361,000",2
494,2
"10,400,000",2
"1,388",2
"1,311",2
"1,369,000",2
"1,080",2
"1,130",2
"36,863,000",2
"3,962",2
"3,850",2
"1,081,000",2
42.1,2
"2,130,000",2
"63,000",2
"524,000",2
"2,178,000",2
"597,000",2
98,2
"4,030,000",2
"3,311,000",2
"16,000",2
"760,000",2
489,2
"49,500,000",2
"4,424,000",2
"1,360,000",2
"8,663,000",2
"413,000",2
"11,000,000",2
"1,488,000",2
"2,374,000",2
"1,830,000",2
"3,660,000",2
2.4,2
"3,043,000",2
"986,000",2
"8,600",2
"5,228",2
"2,530,000",2
"705,000",2
"1,010",2
"226,000",2
490,2
"7,064",2
123.1,2
"3,776,000",2
"2,292,000",2
29.1,2
25.4,2
13.6,2
"112,000",2
"1,304,500",2
"111,522,000",2
"8,168",2
"85,000,000",2
"10,725,000",2
"14,030,000",2
"1,430",2
"54,430,000",2
"252,000",2
153,2
38.7,2
"1,180",2
"5,604",2
"95,278,000",2
608,2
"702,200",2
"24,000,000",2
"4,500",2
"37,440,000",2
"3,445,000",2
"475,000",2
"1,615,000",2
"1,912,000",2
"595,000",2
"3,231,000",2
0.5,2
121.1,2
"20,460,000",2
"2,348,000",2
"1,685,000",2
485,2
32.7,2
753,2
"133,000",2
"1,465,000",2
"763,000",2
129,2
"64,500,000",2
16.7,2
292,2
12.5,2
111,2
"4,735,000",2
"10,800,000",2
"648,000",2
"7,700",2
950,2
509,2
"36,300,000",2
698,2
36.1,2
"2,240,000",2
"16,075,000",2
"558,000",2
"2,839,000",2
"920,000",2
"3,516",2
"43,953",2
"2,996",2
"8,100,000",2
"1,200",2
"35,100,000",2
"108,000",2
165,2
"20,905,000",2
"1,616,000",2
44.7,2
"3,575,000",2
"3,030,000",2
"2,050",2
"3,508,000",2
94,2
"4,065,000",2
"2,325,000",2
"3,870,000",2
"1,673",2
"3,228",2
"6,750,000",2
"222,000",2
53.2,2
"1,510,000",2
"117,000",2
"14,580,000",2
3.7,2
"9,100,000",2
"20,092",2
"553,000",2
"13,630,000",2
5.3,2
"2,515,000",2
"3,200",2
"2,488",2
"90,736,000",2
"1,840",2
"5,368,509,000",2
33.9,2
"1,299,000",2
4.8,2
"9,801,000",2
"3,050,000",2
"2,480",2
"831,000",2
"1,163,000",2
"2,012,000",2
"49,059",2
"612,000",2
"2,573,000",2
"3,255,000",2
"517,000",2
233,2
"1,605,000",2
"1,463",2
"803,000",2
"12,964",2
"1,149",2
"641,000",2
"3,750,000",2
"525,000",2
"1,390,000",2
"4,620,000",2
"52,260,000",2
"90,800",2
"6,930,000",2
"1,586",2
"9,940,000",2
"2,534",2
"3,110,000",2
"24,500,000",2
0.89,2
24.4,2
"1,900,700",2
"1,956,000",2
9.7,2
"34,000,000",2
"48,600,000",2
"2,974,000",2
"7,899,000",2
"4,450,000",2
"964,400",2
960,2
"3,552,000",2
"64,350,000",2
"661,000",2
"52,800,000",2
"65,560,000",2
"2,883,000",2
"2,560,000",2
253,2
142,2
"578,000",2
"738,000",2
"4,059,000",2
"59,220,000",2
777,2
"1,730,000",2
"1,040,000",2
"71,964,000",2
"203,000",2
"14,060,000",2
"682,800",2
"2,170",2
"15,180,000",2
"30,345,000",2
1.28,2
"191,000",2
329,2
"128,610,000",2
"34,500,000",2
"1,069",2
"49,000,000",2
18.1,2
"23,620",2
"19,908,000",2
"4,888",2
"61,200,000",2
"9,339",2
18.2,2
34.7,2
"3,811,600",2
"29,064",2
15.8,2
"2,576,000",2
2.04,2
"2,680,000",2
"3,613,000",2
"3,733,000",2
"6,783",2
748,2
"3,101,000",2
"625,000",2
"88,927",2
10.8,2
"2,079,000",2
"56,550,000",2
"41,400,000",2
"71,500",2
191,2
"2,750,000",2
"15,590",2
"56,240,000",2
31.5,2
"1,825,000",2
"63,800,000",2
"8,500",2
"38,006,000",2
"62,425,000",2
"12,544",2
"4,700,000",2
"425,000",2
993,2
"3,370,000",2
"3,470",2
"30,420,000",2
415,2
"171,000",2
16.9,2
1.55,2
"1,203,000",2
203,2
22.7,2
"3,264,000",2
"126,000",2
"4,312,000",2
"8,199",2
"59,396,000",1
235,1
"252,000,000",1
335,1
"253,101",1
"387,360,000",1
"31,878",1
46.2,1
"101,820",1
"219,950,000",1
"19,340",1
"2,475,000",1
"172,978,000",1
"2,718",1
"22,321",1
"126,560,000",1
"22,269,800",1
"1,122,502",1
"854,227",1
"768,063",1
"16,243,000",1
"106,190,000",1
"23,905",1
"1,290",1
"52,645",1
"1,311,749",1
"16,281,000",1
"71,340,000",1
"4,158,000",1
"1,556",1
"83,300,000",1
"1,601,000",1
"177,649",1
"46,138,000",1
"55,551",1
"3,388,000",1
"22,281",1
"22,300,000",1
"66,343,000",1
"276,000",1
"16,500",1
"460,010,000",1
"206,533,700",1
"691,576,000",1
"103,104,000",1
"20,463,000",1
"606,000",1
"1,960,175,000",1
"1,122",1
"357,000",1
"4,246,000",1
"122,705",1
"304,255,500",1
"56,823,000",1
"84,863",1
"19,907,000",1
"11,971",1
"25,976",1
"314,160,000",1
"67,167,400",1
"7,291",1
"675,791,000",1
"2,061,000",1
"6,148,000",1
"78,338,400",1
"103,950,000",1
"142,259,000",1
"37,998",1
"2,710,000",1
"53,940",1
"16,235,000",1
"1,555,774",1
"4,470,000",1
"179,020,000",1
508,1
"2,755,000",1
"680,370",1
"33,241",1
"90,780,000",1
"346,250,000",1
"49,410",1
"241,000",1
"343,500",1
"445,080",1
"3,917",1
"891,901",1
"1,164",1
"48,900",1
"4,957,000",1
"2,260,000",1
"1,694",1
"7,666",1
"457,768,000",1
"7,264,000",1
"5,230",1
"11,097,400",1
"494,000",1
"4,189,000",1
"5,037,000",1
"18,993",1
379,1
"970,100,000",1
"8,300",1
"547,000",1
"2,491,000",1
"29,360",1
"28,450,000",1
"2,812,955",1
"51,029,065",1
"208,400",1
"326,626,000",1
"4,913,000",1
696,1
"2,219,000",1
"6,500,000",1
"335,713",1
"239,693",1
"48,743",1
"115,620,000",1
"449,771",1
"134,463",1
"3,053,965",1
"3,144,186",1
"3,381,000",1
"128,026",1
"533,209",1
"44,200",1
"687,110,000",1
"4,767,000",1
"6,309,185",1
"44,122",1
"194,416,000",1
"51,200",1
"44,765",1
"126,665,000",1
"1,763",1
"47,029,000",1
"159,562",1
"6,080,510",1
"130,225",1
"2,188,580",1
"127,585,000",1
"4,956,000",1
"7,446,000",1
"117,300,000",1
"2,621,000",1
"72,392",1
"1,990,000",1
"4,991,000",1
"166,500",1
627,1
"153,938",1
"12,267",1
"1,538,248,000",1
"28,569",1
"80,805,000",1
"89,260,000",1
"153,723",1
"3,233,500",1
"803,833",1
"54,054,000",1
"4,059",1
"239,289",1
"1,240,000",1
716,1
"26,822",1
"6,117",1
4.25,1
822,1
15.4,1
"1,060",1
"549,529",1
"4,627",1
"14,141",1
352,1
"378,034",1
"686,979",1
"19,552,000",1
"47,739,000",1
51.5,1
"5,026,000",1
3.6,1
"98,000",1
"12,128,000",1
"6,152",1
118.6,1
"26,538",1
"715,000",1
"1,766",1
15.7,1
"42,591",1
"145,766,000",1
"1,527",1
"345,032,000",1
"252,100",1
"102,336,000",1
"52,740",1
"40,644",1
"371,113",1
"1,232,660,000",1
"16,302,000",1
"101,898,496",1
"201,482,000",1
"150,353,000",1
"1,467,900",1
"10,527",1
"4,781",1
"16,692,000",1
"1,158",1
"1,540",1
"403,000",1
"77,890,396",1
"39,920,000",1
"5,108,000",1
"4,295,000",1
532,1
"4,615,000",1
"25,640",1
"5,260,093",1
"478,500",1
"1,822,300",1
"34,109",1
"61,099",1
414,1
"2,112,000",1
"12,080,000",1
"253,642,000",1
"781,646,000",1
"204,147,000",1
"1,822",1
"152,950,000",1
"353,871",1
"40,664",1
"40,037,000",1
"23,014,000",1
"3,527",1
791,1
337,1
"17,401,000",1
"1,142,000",1
"820,900",1
"51,047",1
"21,850",1
"140,080,000",1
"484,000",1
413,1
"8,070",1
591,1
"6,213",1
"2,664,144,000",1
"169,250,000",1
"158,264",1
"66,173",1
"486,000",1
"22,980",1
"9,440,000",1
"33,530,000",1
"107,250,000",1
"229,600,000",1
"140,400,000",1
"5,957",1
"89,222",1
