Program,Year,Period,Geo Level,State,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, GREAT NORTHERN - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,570"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"580,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",TOTAL,NOT SPECIFIED,"610,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"227,644,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"8,526,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,470"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, NAVY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"82,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, NAVY - ACRES PLANTED",TOTAL,NOT SPECIFIED,"86,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,263,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, NAVY - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,540"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, OTHER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,600"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, OTHER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,800"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, OTHER - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"36,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, OTHER - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,380"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINK - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,900"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINK - ACRES PLANTED",TOTAL,NOT SPECIFIED,"11,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINK - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"150,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINK - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,380"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINTO - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"419,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINTO - ACRES PLANTED",TOTAL,NOT SPECIFIED,"439,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINTO - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,106,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, PINTO - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,460"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,300"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,500"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"35,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,520"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CANOLA,CANOLA - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"725,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CANOLA,CANOLA - ACRES PLANTED,TOTAL,NOT SPECIFIED,"730,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"214,774,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CANOLA,"CANOLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,334,000,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,840"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,CHICKPEAS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,800"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,CHICKPEAS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,200"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"194,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,640"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, LARGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,400"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, LARGE - ACRES PLANTED",TOTAL,NOT SPECIFIED,"10,600"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, LARGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"158,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, LARGE - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,680"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, SMALL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,400"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, SMALL - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,600"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, SMALL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"36,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CHICKPEAS,"CHICKPEAS, SMALL - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,500"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,950,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,740,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"636,318,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"200,100,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,750,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"211,750,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,750,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"211,750,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,950,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,950,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"170,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,040,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,12
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,CROP TOTALS,"CROP TOTALS, (EXCL HORTICULTURE) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,482,135,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,482,135,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"20,911,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"21,583,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FLAXSEED,FLAXSEED - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"293,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FLAXSEED,FLAXSEED - ACRES PLANTED,TOTAL,NOT SPECIFIED,"295,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"57,311,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,032,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,960,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"325,913,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,240,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,1.77
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,180,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"95,403,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,947,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,1.65
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,780,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"230,510,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,293,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,1.85
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"90,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,LENTILS,LENTILS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"163,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,LENTILS,LENTILS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"165,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,LENTILS,"LENTILS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"67,644,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,LENTILS,"LENTILS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,543,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,560"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"160,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"350,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,434,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,880,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,PEAS,"PEAS, DRY EDIBLE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"480,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,PEAS,"PEAS, DRY EDIBLE - ACRES PLANTED",TOTAL,NOT SPECIFIED,"490,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"97,229,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"11,520,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"2,400"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"75,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,POTATOES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"83,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"180,731,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"19,125,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,255
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, FALL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"75,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, FALL - ACRES PLANTED",TOTAL,NOT SPECIFIED,"83,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, FALL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"180,731,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, FALL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"19,125,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, FALL - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,255
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"24,400"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"26,500"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, IRRIGATED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"9,760,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, IRRIGATED - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,400
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"50,600"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"56,500"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, NON-IRRIGATED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"9,365,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,POTATOES,"POTATOES, NON-IRRIGATED - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,185
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,870,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,900,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SOYBEANS,"SOYBEANS - POD COUNT, MEASURED IN PODS / 18 SQ FT",TOTAL,NOT SPECIFIED,"1,318"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,075,086,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"116,100,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"218,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUGARBEETS,SUGARBEETS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"225,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"248,912,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,796,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",TOTAL,NOT SPECIFIED,16.45
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,SUNFLOWER - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"868,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,SUNFLOWER - ACRES PLANTED,TOTAL,NOT SPECIFIED,"885,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"197,875,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,317,200,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,518"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"108,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - ACRES PLANTED",TOTAL,NOT SPECIFIED,"115,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,992,000"
SURVEY,2009,YEAR,STATE,NORTH DAKOTA,0,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"162,000,000"
